crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	7.508941	1071	1142869376.000000
281474976710655.000000	7.678833	1072	1143876992.000000
281474976710655.000000	7.481522	1073	1144905344.000000
281474976710655.000000	7.415584	1074	1145913216.000000
281474976710655.000000	7.535320	1075	1146941312.000000
281474976710655.000000	7.407373	1076	1147949184.000000
281474976710655.000000	7.164840	1077	1148976768.000000
281474976710655.000000	7.478367	1078	1149985408.000000
281474976710655.000000	7.305755	1079	1151012864.000000
281474976710655.000000	7.634375	1080	1152021632.000000
281474976710655.000000	7.485458	1081	1153048448.000000
281474976710655.000000	7.717136	1082	1154057472.000000
281474976710655.000000	7.592675	1083	1155083904.000000
281474976710655.000000	7.734743	1084	1156093568.000000
281474976710655.000000	7.504767	1085	1157120128.000000
281474976710655.000000	7.473372	1086	1158129920.000000
281474976710655.000000	7.833248	1087	1159156096.000000
281474976710655.000000	7.589717	1088	1160165632.000000
281474976710655.000000	7.371595	1089	1161192064.000000
281474976710655.000000	7.906209	1090	1162201856.000000
281474976710655.000000	7.458531	1091	1163227904.000000
281474976710655.000000	7.574873	1092	1164237824.000000
281474976710655.000000	7.211109	1093	1165263872.000000
281474976710655.000000	7.509830	1094	1166273536.000000
281474976710655.000000	7.614824	1095	1167299968.000000
281474976710655.000000	7.460794	1096	1168309760.000000
281474976710655.000000	7.557853	1097	1169335808.000000
281474976710655.000000	7.220047	1098	1170345600.000000
281474976710655.000000	7.541119	1099	1171371904.000000
281474976710655.000000	7.672913	1100	1172381440.000000
281474976710655.000000	7.574857	1101	1173408000.000000
281474976710655.000000	7.534555	1102	1174417280.000000
281474976710655.000000	7.430026	1103	1175444096.000000
281474976710655.000000	7.672394	1104	1176453376.000000
281474976710655.000000	7.526132	1105	1177480320.000000
281474976710655.000000	7.647263	1106	1178489088.000000
281474976710655.000000	7.269996	1107	1179516672.000000
281474976710655.000000	7.712443	1108	1180525184.000000
281474976710655.000000	7.669271	1109	1181552512.000000
281474976710655.000000	7.485804	1110	1182560896.000000
281474976710655.000000	7.566615	1111	1183588736.000000
281474976710655.000000	7.501160	1112	1184597120.000000
281474976710655.000000	7.523857	1113	1185624704.000000
281474976710655.000000	7.486213	1114	1186632576.000000
281474976710655.000000	7.463519	1115	1187660544.000000
281474976710655.000000	7.673428	1116	1188668800.000000
281474976710655.000000	7.811716	1117	1189696640.000000
281474976710655.000000	7.501833	1118	1190704896.000000
281474976710655.000000	7.364344	1119	1191732992.000000
281474976710655.000000	7.813287	1120	1192740864.000000
281474976710655.000000	7.074035	1121	1193768448.000000
281474976710655.000000	7.471849	1122	1194776576.000000
281474976710655.000000	7.384657	1123	1195804800.000000
281474976710655.000000	7.422811	1124	1196812800.000000
281474976710655.000000	7.423041	1125	1197840512.000000
281474976710655.000000	7.827464	1126	1198848896.000000
281474976710655.000000	8.318231	1127	1199876992.000000
281474976710655.000000	7.667205	1128	1200884608.000000
281474976710655.000000	7.261765	1129	1201912448.000000
281474976710655.000000	7.552378	1130	1202920832.000000
281474976710655.000000	7.844196	1131	1203948544.000000
281474976710655.000000	7.847981	1132	1204956416.000000
281474976710655.000000	7.584915	1133	1205984384.000000
281474976710655.000000	7.562933	1134	1206992256.000000
281474976710655.000000	7.588132	1135	1208020224.000000
281474976710655.000000	7.871066	1136	1209028736.000000
281474976710655.000000	7.473934	1137	1210055936.000000
281474976710655.000000	7.570061	1138	1211064832.000000
281474976710655.000000	7.281484	1139	1212092032.000000
281474976710655.000000	7.582286	1140	1213100928.000000
281474976710655.000000	7.515100	1141	1214127616.000000
281474976710655.000000	7.476681	1142	1215136896.000000
281474976710655.000000	7.500434	1143	1216163584.000000
281474976710655.000000	7.326030	1144	1217172992.000000
281474976710655.000000	7.632768	1145	1218199424.000000
281474976710655.000000	7.505464	1146	1219209344.000000
281474976710655.000000	7.671182	1147	1220235264.000000
281474976710655.000000	7.295438	1148	1221245056.000000
281474976710655.000000	7.407064	1149	1222271104.000000
281474976710655.000000	7.639223	1150	1223281152.000000
281474976710655.000000	7.564737	1151	1224306944.000000
281474976710655.000000	7.753182	1152	1225317120.000000
281474976710655.000000	7.144442	1153	1226343040.000000
281474976710655.000000	7.564069	1154	1227352960.000000
281474976710655.000000	7.362550	1155	1228379008.000000
281474976710655.000000	7.418501	1156	1229389056.000000
281474976710655.000000	7.489421	1157	1230414976.000000
281474976710655.000000	7.481603	1158	1231424640.000000
281474976710655.000000	7.383292	1159	1232450816.000000
281474976710655.000000	7.417706	1160	1233460864.000000
281474976710655.000000	7.681364	1161	1234487040.000000
281474976710655.000000	7.670025	1162	1235496704.000000
281474976710655.000000	7.378664	1163	1236522880.000000
281474976710655.000000	7.502395	1164	1237532800.000000
281474976710655.000000	7.368338	1165	1238559232.000000
281474976710655.000000	7.598283	1166	1239568512.000000
281474976710655.000000	7.425331	1167	1240595072.000000
281474976710655.000000	7.697187	1168	1241604224.000000
281474976710655.000000	7.412566	1169	1242631040.000000
281474976710655.000000	7.352922	1170	1243639936.000000
281474976710655.000000	7.506934	1171	1244667264.000000
281474976710655.000000	7.508498	1172	1245676160.000000
281474976710655.000000	7.547021	1173	1246703360.000000
281474976710655.000000	7.459480	1174	1247711488.000000
281474976710655.000000	7.456027	1175	1248739328.000000
281474976710655.000000	7.568454	1176	1249747840.000000
281474976710655.000000	7.399473	1177	1250775296.000000
281474976710655.000000	7.765683	1178	1251783552.000000
281474976710655.000000	7.376854	1179	1252811264.000000
281474976710655.000000	7.682845	1180	1253819520.000000
281474976710655.000000	7.629848	1181	1254847232.000000
281474976710655.000000	7.567848	1182	1255855744.000000
281474976710655.000000	7.743058	1183	1256882944.000000
281474976710655.000000	7.476247	1184	1257891968.000000
281474976710655.000000	7.365531	1185	1258919040.000000
281474976710655.000000	7.304675	1186	1259927936.000000
281474976710655.000000	7.526800	1187	1260954752.000000
281474976710655.000000	7.621623	1188	1261963904.000000
281474976710655.000000	7.093133	1189	1262990336.000000
281474976710655.000000	7.839074	1190	1264000000.000000
281474976710655.000000	7.430991	1191	1265026560.000000
281474976710655.000000	7.459506	1192	1266036224.000000
281474976710655.000000	7.306199	1193	1267062272.000000
281474976710655.000000	7.624970	1194	1268072448.000000
281474976710655.000000	7.469419	1195	1269098240.000000
281474976710655.000000	7.310935	1196	1270108544.000000
281474976710655.000000	7.355695	1197	1271133952.000000
281474976710655.000000	7.431780	1198	1272144512.000000
281474976710655.000000	7.727979	1199	1273169408.000000
281474976710655.000000	7.435796	1200	1274180736.000000
281474976710655.000000	7.310491	1201	1275205760.000000
281474976710655.000000	7.578967	1202	1276216576.000000
281474976710655.000000	7.532707	1203	1277241600.000000
281474976710655.000000	7.605240	1204	1278252672.000000
281474976710655.000000	7.320836	1205	1279277568.000000
281474976710655.000000	7.499889	1206	1280288640.000000
281474976710655.000000	7.438193	1207	1281313792.000000
281474976710655.000000	7.549694	1208	1282324352.000000
281474976710655.000000	7.470254	1209	1283349632.000000
281474976710655.000000	7.434591	1210	1284360320.000000
281474976710655.000000	7.541433	1211	1285385856.000000
281474976710655.000000	7.679607	1212	1286396032.000000
281474976710655.000000	7.616834	1213	1287422080.000000
281474976710655.000000	7.296402	1214	1288432000.000000
281474976710655.000000	7.447297	1215	1289458048.000000
281474976710655.000000	7.508327	1216	1290467968.000000
281474976710655.000000	7.442097	1217	1291494144.000000
281474976710655.000000	7.584797	1218	1292503808.000000
281474976710655.000000	7.331901	1219	1293530240.000000
281474976710655.000000	7.679912	1220	1294539264.000000
281474976710655.000000	7.509809	1221	1295566208.000000
281474976710655.000000	7.695602	1222	1296575232.000000
281474976710655.000000	7.236401	1223	1297602688.000000
281474976710655.000000	7.606781	1224	1298610944.000000
281474976710655.000000	7.231100	1225	1299638656.000000
281474976710655.000000	7.683459	1226	1300647040.000000
281474976710655.000000	7.561859	1227	1301675008.000000
281474976710655.000000	7.451725	1228	1302682496.000000
281474976710655.000000	7.500187	1229	1303710976.000000
281474976710655.000000	7.314964	1230	1304718464.000000
281474976710655.000000	7.607445	1231	1305747200.000000
281474976710655.000000	7.635871	1232	1306754432.000000
281474976710655.000000	7.301596	1233	1307783168.000000
281474976710655.000000	7.427842	1234	1308790400.000000
281474976710655.000000	7.498879	1235	1309819008.000000
281474976710655.000000	7.672250	1236	1310826624.000000
281474976710655.000000	7.292583	1237	1311854976.000000
281474976710655.000000	7.589703	1238	1312862208.000000
281474976710655.000000	7.175501	1239	1313890944.000000
281474976710655.000000	7.592710	1240	1314898304.000000
281474976710655.000000	7.502884	1241	1315926784.000000
281474976710655.000000	7.665757	1242	1316934400.000000
281474976710655.000000	7.392829	1243	1317962368.000000
281474976710655.000000	7.427372	1244	1318970624.000000
281474976710655.000000	7.604036	1245	1319998336.000000
281474976710655.000000	7.590304	1246	1321006720.000000
281474976710655.000000	7.448240	1247	1322034048.000000
281474976710655.000000	7.216901	1248	1323042944.000000
281474976710655.000000	7.445532	1249	1324070016.000000
281474976710655.000000	7.599313	1250	1325079040.000000
281474976710655.000000	7.454669	1251	1326105600.000000
281474976710655.000000	7.488988	1252	1327115392.000000
281474976710655.000000	7.297286	1253	1328141440.000000
281474976710655.000000	7.613547	1254	1329151488.000000
281474976710655.000000	7.474150	1255	1330177280.000000
281474976710655.000000	7.569551	1256	1331187456.000000
281474976710655.000000	7.218024	1257	1332213376.000000
281474976710655.000000	7.370623	1258	1333223552.000000
281474976710655.000000	7.413486	1259	1334249088.000000
281474976710655.000000	7.323868	1260	1335259264.000000
281474976710655.000000	7.366786	1261	1336285056.000000
281474976710655.000000	7.206565	1262	1337295616.000000
281474976710655.000000	7.538125	1263	1338321024.000000
281474976710655.000000	7.483324	1264	1339331200.000000
281474976710655.000000	7.313489	1265	1340356992.000000
281474976710655.000000	7.439516	1266	1341367168.000000
281474976710655.000000	7.373122	1267	1342393216.000000
281474976710655.000000	7.527753	1268	1343403008.000000
281474976710655.000000	7.158643	1269	1344429184.000000
281474976710655.000000	7.740785	1270	1345438720.000000
281474976710655.000000	7.316760	1271	1346465408.000000
281474976710655.000000	7.405851	1272	1347474560.000000
281474976710655.000000	7.572419	1273	1348501504.000000
281474976710655.000000	7.550310	1274	1349510272.000000
281474976710655.000000	7.472363	1275	1350537600.000000
281474976710655.000000	7.253977	1276	1351545856.000000
281474976710655.000000	7.604639	1277	1352574080.000000
281474976710655.000000	7.328764	1278	1353581824.000000
281474976710655.000000	7.375268	1279	1354610176.000000
281474976710655.000000	7.546875	1280	1355617408.000000
281474976710655.000000	7.318218	1281	1356646528.000000
281474976710655.000000	7.823035	1282	1357653376.000000
281474976710655.000000	7.027050	1283	1358682368.000000
281474976710655.000000	7.538706	1284	1359688960.000000
281474976710655.000000	7.354251	1285	1360718720.000000
281474976710655.000000	7.621663	1286	1361724544.000000
281474976710655.000000	7.444224	1287	1362754688.000000
281474976710655.000000	7.605569	1288	1363760256.000000
281474976710655.000000	7.757805	1289	1364790784.000000
281474976710655.000000	7.097060	1290	1365796992.000000
281474976710655.000000	7.266900	1291	1366826880.000000
281474976710655.000000	7.798516	1292	1367832576.000000
281474976710655.000000	7.506279	1293	1368862592.000000
281474976710655.000000	7.596263	1294	1369869056.000000
281474976710655.000000	7.598891	1295	1370898816.000000
281474976710655.000000	7.766506	1296	1371904640.000000
281474976710655.000000	7.618690	1297	1372934784.000000
281474976710655.000000	7.435599	1298	1373940864.000000
281474976710655.000000	7.632966	1299	1374970240.000000
281474976710655.000000	7.453970	1300	1375976960.000000
281474976710655.000000	7.478655	1301	1377006080.000000
281474976710655.000000	7.662317	1302	1378013184.000000
281474976710655.000000	7.354861	1303	1379041664.000000
281474976710655.000000	7.563915	1304	1380049024.000000
281474976710655.000000	7.279542	1305	1381077376.000000
281474976710655.000000	7.618870	1306	1382085504.000000
281474976710655.000000	7.575048	1307	1383113088.000000
281474976710655.000000	7.416007	1308	1384121344.000000
281474976710655.000000	7.302158	1309	1385148800.000000
281474976710655.000000	7.201709	1310	1386157696.000000
281474976710655.000000	7.632115	1311	1387184384.000000
281474976710655.000000	7.508899	1312	1388193792.000000
281474976710655.000000	7.205120	1313	1389220480.000000
281474976710655.000000	7.380187	1314	1390229888.000000
281474976710655.000000	7.324356	1315	1391256192.000000
281474976710655.000000	7.680527	1316	1392265856.000000
281474976710655.000000	7.437231	1317	1393292032.000000
281474976710655.000000	7.462976	1318	1394301952.000000
281474976710655.000000	7.279514	1319	1395328000.000000
281474976710655.000000	7.476088	1320	1396337920.000000
281474976710655.000000	7.722836	1321	1397364096.000000
281474976710655.000000	7.395063	1322	1398373632.000000
281474976710655.000000	7.452823	1323	1399400192.000000
281474976710655.000000	7.365436	1324	1400409728.000000
281474976710655.000000	7.629300	1325	1401436032.000000
281474976710655.000000	7.257954	1326	1402445568.000000
281474976710655.000000	7.382144	1327	1403472256.000000
281474976710655.000000	7.516778	1328	1404481280.000000
281474976710655.000000	7.370656	1329	1405508224.000000
281474976710655.000000	7.541052	1330	1406517248.000000
281474976710655.000000	7.237151	1331	1407544448.000000
281474976710655.000000	7.650856	1332	1408552832.000000
281474976710655.000000	7.138295	1333	1409580288.000000
281474976710655.000000	7.635878	1334	1410588672.000000
281474976710655.000000	7.570565	1335	1411616384.000000
281474976710655.000000	7.559135	1336	1412624512.000000
281474976710655.000000	7.414223	1337	1413652480.000000
281474976710655.000000	7.506259	1338	1414660224.000000
281474976710655.000000	7.614252	1339	1415688576.000000
281474976710655.000000	7.536678	1340	1416696448.000000
281474976710655.000000	7.551940	1341	1417724544.000000
281474976710655.000000	7.395538	1342	1418732160.000000
281474976710655.000000	7.381779	1343	1419760512.000000
281474976710655.000000	7.427514	1344	1420768256.000000
281474976710655.000000	7.384611	1345	1421796480.000000
281474976710655.000000	7.551713	1346	1422803968.000000
281474976710655.000000	7.215954	1347	1423832448.000000
281474976710655.000000	7.675035	1348	1424839936.000000
281474976710655.000000	7.648113	1349	1425868416.000000
281474976710655.000000	7.670628	1350	1426876032.000000
281474976710655.000000	7.454982	1351	1427904000.000000
281474976710655.000000	7.576435	1352	1428911744.000000
281474976710655.000000	7.609631	1353	1429940096.000000
281474976710655.000000	7.354310	1354	1430948224.000000
281474976710655.000000	7.460288	1355	1431975936.000000
281474976710655.000000	7.484416	1356	1432984192.000000
281474976710655.000000	7.523599	1357	1434011648.000000
281474976710655.000000	7.330597	1358	1435020416.000000
281474976710655.000000	7.215183	1359	1436047616.000000
281474976710655.000000	7.608206	1360	1437056640.000000
281474976710655.000000	7.330227	1361	1438083200.000000
281474976710655.000000	7.546923	1362	1439092480.000000
281474976710655.000000	7.377133	1363	1440119296.000000
281474976710655.000000	7.617929	1364	1441128832.000000
281474976710655.000000	7.324610	1365	1442155008.000000
281474976710655.000000	7.593039	1366	1443164672.000000
281474976710655.000000	7.438704	1367	1444190848.000000
281474976710655.000000	7.272039	1368	1445200896.000000
281474976710655.000000	7.430781	1369	1446226816.000000
281474976710655.000000	7.442131	1370	1447236992.000000
281474976710655.000000	7.645406	1371	1448262784.000000
281474976710655.000000	7.200900	1372	1449272832.000000
281474976710655.000000	7.485305	1373	1450298880.000000
281474976710655.000000	7.294754	1374	1451309056.000000
281474976710655.000000	7.327502	1375	1452334848.000000
281474976710655.000000	7.518762	1376	1453344512.000000
281474976710655.000000	7.349844	1377	1454370944.000000
281474976710655.000000	7.640042	1378	1455380736.000000
281474976710655.000000	7.366758	1379	1456407040.000000
281474976710655.000000	7.678540	1380	1457416448.000000
281474976710655.000000	7.492580	1381	1458443008.000000
281474976710655.000000	7.525039	1382	1459452416.000000
281474976710655.000000	7.738117	1383	1460479360.000000
281474976710655.000000	7.404379	1384	1461488512.000000
281474976710655.000000	7.487087	1385	1462515456.000000
281474976710655.000000	7.409994	1386	1463523968.000000
281474976710655.000000	7.557174	1387	1464551680.000000
281474976710655.000000	7.484945	1388	1465559936.000000
281474976710655.000000	7.523925	1389	1466587648.000000
281474976710655.000000	7.450300	1390	1467595648.000000
281474976710655.000000	7.379293	1391	1468623616.000000
281474976710655.000000	7.672255	1392	1469631616.000000
281474976710655.000000	7.326827	1393	1470659840.000000
281474976710655.000000	7.669207	1394	1471667200.000000
281474976710655.000000	7.228257	1395	1472695936.000000
281474976710655.000000	7.769293	1396	1473703040.000000
281474976710655.000000	7.551255	1397	1474731904.000000
281474976710655.000000	7.779470	1398	1475738880.000000
281474976710655.000000	7.473843	1399	1476768000.000000
281474976710655.000000	7.475572	1400	1477774976.000000
281474976710655.000000	7.725589	1401	1478804352.000000
281474976710655.000000	7.167016	1402	1479810944.000000
281474976710655.000000	7.463668	1403	1480839680.000000
281474976710655.000000	7.556138	1404	1481846912.000000
281474976710655.000000	7.337296	1405	1482875904.000000
281474976710655.000000	7.607655	1406	1483883136.000000
281474976710655.000000	7.350446	1407	1484911616.000000
281474976710655.000000	7.462425	1408	1485918976.000000
281474976710655.000000	7.319592	1409	1486947584.000000
281474976710655.000000	7.484437	1410	1487955200.000000
281474976710655.000000	7.736475	1411	1488983040.000000
281474976710655.000000	7.611315	1412	1489991296.000000
281474976710655.000000	7.513715	1413	1491019008.000000
281474976710655.000000	7.426044	1414	1492027648.000000
281474976710655.000000	7.709663	1415	1493054592.000000
281474976710655.000000	7.631620	1416	1494063616.000000
281474976710655.000000	7.480985	1417	1495090304.000000
281474976710655.000000	7.327062	1418	1496099968.000000
281474976710655.000000	7.642678	1419	1497126016.000000
281474976710655.000000	7.585062	1420	1498136448.000000
281474976710655.000000	7.436707	1421	1499161856.000000
281474976710655.000000	7.407732	1422	1500172288.000000
281474976710655.000000	7.300007	1423	1501197568.000000
281474976710655.000000	7.707645	1424	1502208512.000000
281474976710655.000000	7.448064	1425	1503233408.000000
281474976710655.000000	7.335959	1426	1504244608.000000
281474976710655.000000	7.213883	1427	1505269248.000000
281474976710655.000000	7.567393	1428	1506280576.000000
281474976710655.000000	7.563433	1429	1507305344.000000
281474976710655.000000	7.453967	1430	1508316544.000000
281474976710655.000000	7.517581	1431	1509341440.000000
281474976710655.000000	7.257194	1432	1510352384.000000
281474976710655.000000	7.582832	1433	1511377152.000000
281474976710655.000000	7.628082	1434	1512388608.000000
281474976710655.000000	7.456311	1435	1513413376.000000
281474976710655.000000	7.398782	1436	1514423936.000000
281474976710655.000000	7.288545	1437	1515449600.000000
281474976710655.000000	7.664068	1438	1516460032.000000
281474976710655.000000	7.053744	1439	1517485696.000000
281474976710655.000000	7.824519	1440	1518495488.000000
281474976710655.000000	7.560981	1441	1519522048.000000
281474976710655.000000	7.596165	1442	1520531328.000000
281474976710655.000000	7.446911	1443	1521558144.000000
281474976710655.000000	7.458109	1444	1522566912.000000
281474976710655.000000	7.622159	1445	1523594368.000000
281474976710655.000000	7.693259	1446	1524602880.000000
281474976710655.000000	7.733591	1447	1525630592.000000
281474976710655.000000	7.385133	1448	1526638336.000000
281474976710655.000000	7.441904	1449	1527666944.000000
281474976710655.000000	7.441446	1450	1528674176.000000
281474976710655.000000	7.256941	1451	1529702784.000000
281474976710655.000000	7.332879	1452	1530710016.000000
281474976710655.000000	7.432770	1453	1531739136.000000
281474976710655.000000	7.565442	1454	1532745856.000000
281474976710655.000000	7.237897	1455	1533774976.000000
281474976710655.000000	7.591804	1456	1534781696.000000
281474976710655.000000	7.499148	1457	1535811328.000000
281474976710655.000000	7.872631	1458	1536817792.000000
281474976710655.000000	7.399292	1459	1537847296.000000
281474976710655.000000	7.793694	1460	1538853632.000000
281474976710655.000000	7.539670	1461	1539883136.000000
281474976710655.000000	7.671115	1462	1540889856.000000
281474976710655.000000	7.574920	1463	1541919232.000000
281474976710655.000000	7.621130	1464	1542925696.000000
281474976710655.000000	7.431746	1465	1543955072.000000
281474976710655.000000	7.499373	1466	1544961920.000000
281474976710655.000000	7.707312	1467	1545990656.000000
281474976710655.000000	7.347787	1468	1546997888.000000
281474976710655.000000	7.500385	1469	1548026496.000000
281474976710655.000000	7.188513	1470	1549034240.000000
281474976710655.000000	7.576900	1471	1550062208.000000
281474976710655.000000	7.465697	1472	1551070208.000000
281474976710655.000000	7.304009	1473	1552097792.000000
281474976710655.000000	7.608057	1474	1553106432.000000
281474976710655.000000	7.290550	1475	1554133888.000000
281474976710655.000000	7.663315	1476	1555142912.000000
281474976710655.000000	7.373464	1477	1556169728.000000
281474976710655.000000	7.528241	1478	1557178880.000000
281474976710655.000000	7.336089	1479	1558205312.000000
281474976710655.000000	7.413803	1480	1559215104.000000
281474976710655.000000	7.580028	1481	1560241152.000000
281474976710655.000000	7.602963	1482	1561251200.000000
281474976710655.000000	7.372849	1483	1562276992.000000
281474976710655.000000	7.288496	1484	1563287296.000000
281474976710655.000000	7.546949	1485	1564312960.000000
281474976710655.000000	7.302729	1486	1565323392.000000
281474976710655.000000	7.679564	1487	1566348544.000000
281474976710655.000000	7.256405	1488	1567359488.000000
281474976710655.000000	7.499173	1489	1568384768.000000
281474976710655.000000	7.412732	1490	1569395584.000000
281474976710655.000000	7.463731	1491	1570420608.000000
281474976710655.000000	7.592376	1492	1571431296.000000
281474976710655.000000	7.301246	1493	1572456704.000000
281474976710655.000000	7.365203	1494	1573467392.000000
281474976710655.000000	7.336720	1495	1574492672.000000
281474976710655.000000	7.644580	1496	1575503104.000000
281474976710655.000000	7.015661	1497	1576528768.000000
281474976710655.000000	7.326927	1498	1577539072.000000
281474976710655.000000	7.422362	1499	1578564864.000000
281474976710655.000000	7.471666	1500	1579575040.000000
281474976710655.000000	7.541657	1501	1580600960.000000
281474976710655.000000	7.309549	1502	1581611008.000000
281474976710655.000000	7.420091	1503	1582637312.000000
281474976710655.000000	7.356303	1504	1583646464.000000
281474976710655.000000	7.506947	1505	1584673152.000000
281474976710655.000000	7.454938	1506	1585682688.000000
281474976710655.000000	7.450219	1507	1586709504.000000
281474976710655.000000	7.610636	1508	1587718400.000000
281474976710655.000000	7.309504	1509	1588745728.000000
281474976710655.000000	7.590295	1510	1589753984.000000
281474976710655.000000	7.336694	1511	1590781696.000000
281474976710655.000000	7.889031	1512	1591789952.000000
281474976710655.000000	7.179539	1513	1592818048.000000
281474976710655.000000	7.710834	1514	1593825792.000000
281474976710655.000000	7.440570	1515	1594854144.000000
281474976710655.000000	7.682949	1516	1595861632.000000
281474976710655.000000	7.566389	1517	1596890368.000000
281474976710655.000000	7.731436	1518	1597897472.000000
281474976710655.000000	7.570899	1519	1598926208.000000
281474976710655.000000	7.457429	1520	1599933056.000000
281474976710655.000000	7.664470	1521	1600962432.000000
281474976710655.000000	7.423051	1522	1601969152.000000
281474976710655.000000	7.492835	1523	1602998528.000000
281474976710655.000000	7.490999	1524	1604004864.000000
281474976710655.000000	7.441211	1525	1605034624.000000
281474976710655.000000	7.509279	1526	1606041088.000000
281474976710655.000000	7.321423	1527	1607070592.000000
281474976710655.000000	7.458511	1528	1608076928.000000
281474976710655.000000	7.326785	1529	1609106560.000000
281474976710655.000000	7.567718	1530	1610113152.000000
281474976710655.000000	7.464835	1531	1611142400.000000
281474976710655.000000	7.812063	1532	1612149120.000000
281474976710655.000000	7.150603	1533	1613178112.000000
281474976710655.000000	7.887418	1534	1614185216.000000
281474976710655.000000	7.414585	1535	1615214208.000000
281474976710655.000000	7.441572	1536	1616221568.000000
281474976710655.000000	7.615588	1537	1617249536.000000
281474976710655.000000	7.521035	1538	1618257536.000000
281474976710655.000000	7.493286	1539	1619285376.000000
281474976710655.000000	7.236042	1540	1620293888.000000
281474976710655.000000	7.632065	1541	1621320960.000000
281474976710655.000000	7.478408	1542	1622330112.000000
281474976710655.000000	7.350876	1543	1623356672.000000
281474976710655.000000	7.577984	1544	1624366208.000000
