crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	6.609136	3563	4642799616.000000
281474976710655.000000	6.856468	3564	4643849216.000000
281474976710655.000000	6.854394	3565	4644882944.000000
281474976710655.000000	6.918272	3566	4645933568.000000
281474976710655.000000	6.853284	3567	4646967296.000000
281474976710655.000000	6.929200	3568	4648017920.000000
281474976710655.000000	6.844734	3569	4649053184.000000
281474976710655.000000	7.034614	3570	4650102272.000000
281474976710655.000000	6.667567	3571	4651136512.000000
281474976710655.000000	6.975776	3572	4652185600.000000
281474976710655.000000	6.717847	3573	4653222400.000000
281474976710655.000000	6.940658	3574	4654269440.000000
281474976710655.000000	6.726904	3575	4655307264.000000
281474976710655.000000	6.842486	3576	4656353280.000000
281474976710655.000000	6.711636	3577	4657392640.000000
281474976710655.000000	6.806805	3578	4658436608.000000
281474976710655.000000	6.831570	3579	4659477504.000000
281474976710655.000000	6.776236	3580	4660520448.000000
281474976710655.000000	6.613791	3581	4661562880.000000
281474976710655.000000	6.963143	3582	4662603776.000000
281474976710655.000000	6.712611	3583	4663647744.000000
281474976710655.000000	6.713089	3584	4664687104.000000
281474976710655.000000	6.796224	3585	4665732608.000000
281474976710655.000000	6.904840	3586	4666771456.000000
281474976710655.000000	6.778070	3587	4667817984.000000
281474976710655.000000	6.857790	3588	4668855296.000000
281474976710655.000000	6.678702	3589	4669901824.000000
281474976710655.000000	7.037670	3590	4670939136.000000
281474976710655.000000	6.826271	3591	4671987200.000000
281474976710655.000000	6.734234	3592	4673023488.000000
281474976710655.000000	6.784209	3593	4674071040.000000
281474976710655.000000	6.834851	3594	4675107840.000000
281474976710655.000000	6.765671	3595	4676155392.000000
281474976710655.000000	6.773988	3596	4677192192.000000
281474976710655.000000	6.713639	3597	4678239232.000000
281474976710655.000000	6.792896	3598	4679276544.000000
281474976710655.000000	6.641109	3599	4680323584.000000
281474976710655.000000	6.788912	3600	4681361920.000000
281474976710655.000000	6.650455	3601	4682407424.000000
281474976710655.000000	6.800847	3602	4683446784.000000
281474976710655.000000	6.684157	3603	4684491776.000000
281474976710655.000000	6.847729	3604	4685531648.000000
281474976710655.000000	6.658593	3605	4686575104.000000
281474976710655.000000	6.849830	3606	4687616512.000000
281474976710655.000000	6.815180	3607	4688658944.000000
281474976710655.000000	6.711131	3608	4689701888.000000
281474976710655.000000	6.706573	3609	4690742784.000000
281474976710655.000000	6.901801	3610	4691785728.000000
281474976710655.000000	6.665267	3611	4692826624.000000
281474976710655.000000	6.889825	3612	4693871104.000000
281474976710655.000000	6.526960	3613	4694909952.000000
281474976710655.000000	6.787241	3614	4695956480.000000
281474976710655.000000	6.606148	3615	4696993792.000000
281474976710655.000000	6.832534	3616	4698041856.000000
281474976710655.000000	6.553606	3617	4699077120.000000
281474976710655.000000	6.991378	3618	4700126720.000000
281474976710655.000000	6.585791	3619	4701161472.000000
281474976710655.000000	6.904125	3620	4702211584.000000
281474976710655.000000	6.581970	3621	4703245312.000000
281474976710655.000000	7.023507	3622	4704295424.000000
281474976710655.000000	6.672409	3623	4705329152.000000
281474976710655.000000	7.015534	3624	4706379776.000000
281474976710655.000000	6.542307	3625	4707413504.000000
281474976710655.000000	7.077147	3626	4708465152.000000
281474976710655.000000	6.805921	3627	4709497344.000000
281474976710655.000000	7.055206	3628	4710548992.000000
281474976710655.000000	6.693086	3629	4711581696.000000
281474976710655.000000	6.973992	3630	4712632832.000000
281474976710655.000000	6.878319	3631	4713667072.000000
281474976710655.000000	6.857349	3632	4714717184.000000
281474976710655.000000	7.098221	3633	4715751936.000000
281474976710655.000000	6.770084	3634	4716801024.000000
281474976710655.000000	6.873810	3635	4717835264.000000
281474976710655.000000	6.756800	3636	4718885376.000000
281474976710655.000000	6.569748	3637	4719921152.000000
281474976710655.000000	6.539904	3638	4720969216.000000
281474976710655.000000	6.671826	3639	4722004992.000000
281474976710655.000000	6.782018	3640	4723052544.000000
281474976710655.000000	6.291309	3641	4724090368.000000
281474976710655.000000	6.977975	3642	4725136896.000000
281474976710655.000000	6.644060	3643	4726175232.000000
281474976710655.000000	6.855742	3644	4727220736.000000
281474976710655.000000	6.653020	3645	4728260096.000000
281474976710655.000000	6.849582	3646	4729304064.000000
281474976710655.000000	6.763715	3647	4730345472.000000
281474976710655.000000	6.780871	3648	4731387904.000000
281474976710655.000000	6.813276	3649	4732430336.000000
281474976710655.000000	6.725585	3650	4733471744.000000
281474976710655.000000	6.770548	3651	4734515712.000000
281474976710655.000000	6.978878	3652	4735555072.000000
281474976710655.000000	6.826931	3653	4736600576.000000
281474976710655.000000	6.894105	3654	4737638912.000000
281474976710655.000000	6.665540	3655	4738685440.000000
281474976710655.000000	6.967712	3656	4739722752.000000
281474976710655.000000	6.758411	3657	4740769280.000000
281474976710655.000000	6.831142	3658	4741806592.000000
281474976710655.000000	6.603186	3659	4742854656.000000
281474976710655.000000	6.972893	3660	4743890944.000000
281474976710655.000000	6.609195	3661	4744939520.000000
281474976710655.000000	6.833175	3662	4745975296.000000
281474976710655.000000	6.721642	3663	4747022848.000000
281474976710655.000000	6.702161	3664	4748059648.000000
281474976710655.000000	6.811173	3665	4749106688.000000
281474976710655.000000	6.923292	3666	4750145024.000000
281474976710655.000000	6.765129	3667	4751191040.000000
281474976710655.000000	6.867935	3668	4752228864.000000
281474976710655.000000	6.777928	3669	4753275392.000000
281474976710655.000000	6.948685	3670	4754314240.000000
281474976710655.000000	6.825619	3671	4755359232.000000
281474976710655.000000	6.710651	3672	4756398080.000000
281474976710655.000000	6.772453	3673	4757444608.000000
281474976710655.000000	6.787419	3674	4758483456.000000
281474976710655.000000	6.979893	3675	4759527424.000000
281474976710655.000000	6.830959	3676	4760568320.000000
281474976710655.000000	6.909335	3677	4761610752.000000
281474976710655.000000	6.804431	3678	4762653184.000000
281474976710655.000000	6.756361	3679	4763694592.000000
281474976710655.000000	6.766480	3680	4764738560.000000
281474976710655.000000	6.695089	3681	4765778432.000000
281474976710655.000000	6.758529	3682	4766823936.000000
281474976710655.000000	6.726212	3683	4767861760.000000
281474976710655.000000	7.041641	3684	4768908800.000000
281474976710655.000000	6.737807	3685	4769945600.000000
281474976710655.000000	7.006856	3686	4770993664.000000
281474976710655.000000	6.832083	3687	4772029440.000000
281474976710655.000000	6.946716	3688	4773077504.000000
281474976710655.000000	6.815203	3689	4774113792.000000
281474976710655.000000	7.077535	3690	4775161856.000000
281474976710655.000000	6.759103	3691	4776197632.000000
281474976710655.000000	6.872633	3692	4777246208.000000
281474976710655.000000	6.667907	3693	4778281984.000000
281474976710655.000000	6.826512	3694	4779330560.000000
281474976710655.000000	6.718263	3695	4780367360.000000
281474976710655.000000	6.889055	3696	4781415936.000000
281474976710655.000000	6.690503	3697	4782450176.000000
281474976710655.000000	6.912233	3698	4783499776.000000
281474976710655.000000	6.681360	3699	4784535552.000000
281474976710655.000000	6.768671	3700	4785584128.000000
281474976710655.000000	6.513120	3701	4786619392.000000
281474976710655.000000	7.047915	3702	4787667968.000000
281474976710655.000000	6.649564	3703	4788703744.000000
281474976710655.000000	6.775506	3704	4789752320.000000
281474976710655.000000	6.712054	3705	4790789120.000000
281474976710655.000000	6.676155	3706	4791835648.000000
281474976710655.000000	6.740228	3707	4792872960.000000
281474976710655.000000	6.729836	3708	4793920000.000000
281474976710655.000000	6.743412	3709	4794958336.000000
281474976710655.000000	6.691418	3710	4796003328.000000
281474976710655.000000	6.729885	3711	4797043712.000000
281474976710655.000000	6.746359	3712	4798087168.000000
281474976710655.000000	6.819348	3713	4799128576.000000
281474976710655.000000	6.824621	3714	4800170496.000000
281474976710655.000000	6.671050	3715	4801213952.000000
281474976710655.000000	6.871444	3716	4802254336.000000
281474976710655.000000	6.690657	3717	4803298816.000000
281474976710655.000000	6.818762	3718	4804338176.000000
281474976710655.000000	6.688582	3719	4805382656.000000
281474976710655.000000	6.969336	3720	4806422016.000000
281474976710655.000000	6.614630	3721	4807468544.000000
281474976710655.000000	7.016078	3722	4808505856.000000
281474976710655.000000	6.677519	3723	4809552384.000000
281474976710655.000000	6.942609	3724	4810589696.000000
281474976710655.000000	6.937213	3725	4811636736.000000
281474976710655.000000	6.902354	3726	4812673536.000000
281474976710655.000000	6.667771	3727	4813722624.000000
281474976710655.000000	6.939442	3728	4814758912.000000
281474976710655.000000	6.726522	3729	4815805952.000000
281474976710655.000000	6.921216	3730	4816842240.000000
281474976710655.000000	6.718736	3731	4817890304.000000
281474976710655.000000	6.894129	3732	4818927616.000000
281474976710655.000000	6.769204	3733	4819974144.000000
281474976710655.000000	6.888677	3734	4821011456.000000
281474976710655.000000	6.652030	3735	4822058496.000000
281474976710655.000000	6.795111	3736	4823096832.000000
281474976710655.000000	6.806070	3737	4824142336.000000
281474976710655.000000	6.677032	3738	4825180672.000000
281474976710655.000000	6.896666	3739	4826226176.000000
281474976710655.000000	6.659248	3740	4827266560.000000
281474976710655.000000	6.806460	3741	4828310016.000000
281474976710655.000000	6.751003	3742	4829351424.000000
281474976710655.000000	6.776240	3743	4830393856.000000
281474976710655.000000	6.794938	3744	4831435264.000000
281474976710655.000000	6.938832	3745	4832477696.000000
281474976710655.000000	6.859108	3746	4833521152.000000
281474976710655.000000	6.732202	3747	4834561536.000000
281474976710655.000000	6.820910	3748	4835606016.000000
281474976710655.000000	6.685182	3749	4836645376.000000
281474976710655.000000	6.939388	3750	4837690880.000000
281474976710655.000000	6.725679	3751	4838728704.000000
281474976710655.000000	7.059016	3752	4839775744.000000
281474976710655.000000	6.612958	3753	4840812544.000000
281474976710655.000000	6.969778	3754	4841860608.000000
281474976710655.000000	6.784807	3755	4842896896.000000
281474976710655.000000	6.786747	3756	4843944448.000000
281474976710655.000000	6.628078	3757	4844980736.000000
281474976710655.000000	6.919632	3758	4846028800.000000
281474976710655.000000	6.663478	3759	4847065088.000000
281474976710655.000000	6.778072	3760	4848114176.000000
281474976710655.000000	6.638885	3761	4849149440.000000
281474976710655.000000	6.819325	3762	4850197504.000000
281474976710655.000000	6.781424	3763	4851233280.000000
281474976710655.000000	6.925044	3764	4852281856.000000
281474976710655.000000	6.608041	3765	4853318656.000000
281474976710655.000000	6.748734	3766	4854366208.000000
281474976710655.000000	6.667747	3767	4855402496.000000
281474976710655.000000	6.837424	3768	4856450560.000000
281474976710655.000000	6.683747	3769	4857486848.000000
281474976710655.000000	6.894705	3770	4858534400.000000
281474976710655.000000	6.722152	3771	4859572224.000000
281474976710655.000000	6.880352	3772	4860618752.000000
281474976710655.000000	6.703730	3773	4861656064.000000
281474976710655.000000	6.986152	3774	4862702592.000000
281474976710655.000000	6.852046	3775	4863741440.000000
281474976710655.000000	6.621958	3776	4864786432.000000
281474976710655.000000	6.865097	3777	4865826816.000000
281474976710655.000000	6.659295	3778	4866870272.000000
281474976710655.000000	6.873543	3779	4867910656.000000
281474976710655.000000	6.640938	3780	4868954112.000000
281474976710655.000000	6.776639	3781	4869996032.000000
281474976710655.000000	6.674511	3782	4871037952.000000
281474976710655.000000	6.881588	3783	4872081408.000000
281474976710655.000000	6.749833	3784	4873121280.000000
281474976710655.000000	6.743399	3785	4874165248.000000
281474976710655.000000	6.879347	3786	4875205120.000000
281474976710655.000000	6.660460	3787	4876249600.000000
281474976710655.000000	6.865273	3788	4877288960.000000
281474976710655.000000	6.852744	3789	4878335488.000000
281474976710655.000000	6.818397	3790	4879373312.000000
281474976710655.000000	6.707998	3791	4880419328.000000
281474976710655.000000	6.966435	3792	4881457664.000000
281474976710655.000000	6.682143	3793	4882503680.000000
281474976710655.000000	6.935235	3794	4883542016.000000
281474976710655.000000	6.719942	3795	4884588032.000000
281474976710655.000000	7.017004	3796	4885626368.000000
281474976710655.000000	6.680275	3797	4886672384.000000
281474976710655.000000	6.805403	3798	4887710720.000000
281474976710655.000000	6.801635	3799	4888756736.000000
281474976710655.000000	6.782406	3800	4889794560.000000
281474976710655.000000	6.771531	3801	4890840576.000000
281474976710655.000000	6.792125	3802	4891879936.000000
281474976710655.000000	6.825789	3803	4892924928.000000
281474976710655.000000	6.794489	3804	4893963776.000000
281474976710655.000000	6.835630	3805	4895008768.000000
281474976710655.000000	6.791393	3806	4896049664.000000
281474976710655.000000	6.634503	3807	4897092608.000000
281474976710655.000000	6.825563	3808	4898134528.000000
281474976710655.000000	6.846779	3809	4899176448.000000
281474976710655.000000	6.726321	3810	4900218368.000000
281474976710655.000000	6.927777	3811	4901260288.000000
281474976710655.000000	6.829518	3812	4902303744.000000
281474976710655.000000	6.700742	3813	4903344640.000000
281474976710655.000000	6.732711	3814	4904388608.000000
281474976710655.000000	6.688343	3815	4905427968.000000
281474976710655.000000	6.682806	3816	4906473472.000000
281474976710655.000000	6.828863	3817	4907512320.000000
281474976710655.000000	6.652150	3818	4908558848.000000
281474976710655.000000	6.810581	3819	4909595648.000000
281474976710655.000000	6.773115	3820	4910642688.000000
281474976710655.000000	6.716203	3821	4911680000.000000
281474976710655.000000	6.922423	3822	4912727040.000000
281474976710655.000000	6.710925	3823	4913763840.000000
281474976710655.000000	6.826534	3824	4914811392.000000
281474976710655.000000	6.663721	3825	4915848192.000000
281474976710655.000000	6.997425	3826	4916895744.000000
281474976710655.000000	6.643668	3827	4917932544.000000
281474976710655.000000	7.097248	3828	4918981120.000000
281474976710655.000000	6.551183	3829	4920016384.000000
281474976710655.000000	6.943318	3830	4921064960.000000
281474976710655.000000	6.698850	3831	4922100736.000000
281474976710655.000000	7.013954	3832	4923148800.000000
281474976710655.000000	6.554203	3833	4924185088.000000
281474976710655.000000	6.909714	3834	4925233152.000000
281474976710655.000000	6.753686	3835	4926269440.000000
281474976710655.000000	6.876023	3836	4927317504.000000
281474976710655.000000	6.662855	3837	4928354816.000000
281474976710655.000000	6.779061	3838	4929401344.000000
281474976710655.000000	6.680493	3839	4930438656.000000
281474976710655.000000	6.682133	3840	4931485184.000000
281474976710655.000000	6.839287	3841	4932524032.000000
281474976710655.000000	6.793498	3842	4933569024.000000
281474976710655.000000	6.621759	3843	4934609408.000000
281474976710655.000000	6.752673	3844	4935653376.000000
281474976710655.000000	6.658492	3845	4936694272.000000
281474976710655.000000	6.858770	3846	4937736704.000000
281474976710655.000000	6.780753	3847	4938778112.000000
281474976710655.000000	6.789340	3848	4939820544.000000
281474976710655.000000	6.787765	3849	4940863488.000000
281474976710655.000000	6.815121	3850	4941904384.000000
281474976710655.000000	6.899258	3851	4942948352.000000
281474976710655.000000	6.746975	3852	4943988736.000000
281474976710655.000000	6.898591	3853	4945032192.000000
281474976710655.000000	6.861623	3854	4946072576.000000
281474976710655.000000	6.870831	3855	4947117568.000000
281474976710655.000000	6.839118	3856	4948156416.000000
281474976710655.000000	6.856573	3857	4949201408.000000
281474976710655.000000	6.788497	3858	4950240768.000000
281474976710655.000000	6.896506	3859	4951286784.000000
281474976710655.000000	6.807499	3860	4952325120.000000
281474976710655.000000	6.936506	3861	4953370112.000000
281474976710655.000000	6.754838	3862	4954408960.000000
281474976710655.000000	6.773607	3863	4955454464.000000
281474976710655.000000	6.872014	3864	4956494336.000000
281474976710655.000000	6.651787	3865	4957538816.000000
281474976710655.000000	6.981428	3866	4958578176.000000
281474976710655.000000	6.741360	3867	4959624192.000000
281474976710655.000000	6.761904	3868	4960662528.000000
281474976710655.000000	6.743822	3869	4961707008.000000
281474976710655.000000	6.651770	3870	4962747904.000000
281474976710655.000000	6.632919	3871	4963790848.000000
281474976710655.000000	7.002439	3872	4964832768.000000
281474976710655.000000	6.793635	3873	4965875200.000000
281474976710655.000000	6.629449	3874	4966916608.000000
281474976710655.000000	6.943205	3875	4967960576.000000
281474976710655.000000	6.807062	3876	4969000960.000000
281474976710655.000000	6.935808	3877	4970043392.000000
281474976710655.000000	6.738857	3878	4971086336.000000
281474976710655.000000	6.595653	3879	4972126720.000000
281474976710655.000000	6.973279	3880	4973171200.000000
281474976710655.000000	6.806864	3881	4974211072.000000
281474976710655.000000	6.799542	3882	4975256064.000000
281474976710655.000000	6.754330	3883	4976294912.000000
281474976710655.000000	6.777713	3884	4977340928.000000
281474976710655.000000	6.738202	3885	4978378752.000000
281474976710655.000000	6.748103	3886	4979424768.000000
281474976710655.000000	6.839750	3887	4980463104.000000
281474976710655.000000	6.839055	3888	4981509120.000000
281474976710655.000000	6.644369	3889	4982546944.000000
281474976710655.000000	6.712451	3890	4983593472.000000
281474976710655.000000	6.593516	3891	4984631296.000000
281474976710655.000000	6.760234	3892	4985679360.000000
281474976710655.000000	6.540395	3893	4986715648.000000
281474976710655.000000	6.838949	3894	4987762688.000000
281474976710655.000000	6.835305	3895	4988799488.000000
281474976710655.000000	6.784601	3896	4989848064.000000
281474976710655.000000	7.077642	3897	4990884864.000000
281474976710655.000000	7.000684	3898	4991931392.000000
281474976710655.000000	6.782423	3899	4992968192.000000
281474976710655.000000	6.660925	3900	4994015744.000000
281474976710655.000000	6.665493	3901	4995052544.000000
281474976710655.000000	6.924402	3902	4996100096.000000
281474976710655.000000	6.917009	3903	4997137920.000000
281474976710655.000000	6.827599	3904	4998183936.000000
281474976710655.000000	6.633301	3905	4999221760.000000
281474976710655.000000	6.986118	3906	5000267776.000000
281474976710655.000000	6.659813	3907	5001307136.000000
281474976710655.000000	6.876127	3908	5002351616.000000
281474976710655.000000	6.776110	3909	5003390976.000000
281474976710655.000000	6.843551	3910	5004435968.000000
281474976710655.000000	6.731479	3911	5005476352.000000
281474976710655.000000	6.744423	3912	5006519808.000000
281474976710655.000000	6.731120	3913	5007561216.000000
281474976710655.000000	6.747503	3914	5008603648.000000
281474976710655.000000	6.783880	3915	5009646080.000000
281474976710655.000000	6.718642	3916	5010687488.000000
281474976710655.000000	6.901704	3917	5011730944.000000
281474976710655.000000	6.774553	3918	5012771328.000000
281474976710655.000000	6.902741	3919	5013814784.000000
281474976710655.000000	6.919976	3920	5014855680.000000
281474976710655.000000	6.807543	3921	5015900160.000000
281474976710655.000000	6.837077	3922	5016939008.000000
281474976710655.000000	6.749776	3923	5017984000.000000
281474976710655.000000	6.814575	3924	5019023360.000000
281474976710655.000000	6.726284	3925	5020069376.000000
281474976710655.000000	6.762892	3926	5021107712.000000
281474976710655.000000	6.598005	3927	5022153216.000000
281474976710655.000000	6.987603	3928	5023192064.000000
281474976710655.000000	6.666369	3929	5024237568.000000
281474976710655.000000	6.883482	3930	5025276416.000000
281474976710655.000000	6.705775	3931	5026321408.000000
281474976710655.000000	6.896009	3932	5027360768.000000
281474976710655.000000	6.843013	3933	5028405760.000000
281474976710655.000000	6.812300	3934	5029446144.000000
281474976710655.000000	6.788352	3935	5030489600.000000
281474976710655.000000	6.837018	3936	5031529984.000000
281474976710655.000000	6.826966	3937	5032573952.000000
281474976710655.000000	6.774231	3938	5033615360.000000
281474976710655.000000	6.800058	3939	5034657792.000000
281474976710655.000000	6.712287	3940	5035699200.000000
281474976710655.000000	6.775008	3941	5036741632.000000
281474976710655.000000	6.722278	3942	5037784576.000000
281474976710655.000000	6.754174	3943	5038825984.000000
281474976710655.000000	6.791936	3944	5039869440.000000
281474976710655.000000	6.587230	3945	5040909824.000000
281474976710655.000000	6.888517	3946	5041954304.000000
281474976710655.000000	6.752686	3947	5042993664.000000
281474976710655.000000	6.881829	3948	5044039168.000000
281474976710655.000000	6.801977	3949	5045078016.000000
281474976710655.000000	6.832928	3950	5046122496.000000
281474976710655.000000	6.846808	3951	5047161856.000000
281474976710655.000000	6.802341	3952	5048207872.000000
281474976710655.000000	6.841780	3953	5049245696.000000
281474976710655.000000	6.868975	3954	5050292736.000000
281474976710655.000000	6.741967	3955	5051331072.000000
281474976710655.000000	6.698799	3956	5052377600.000000
281474976710655.000000	6.831915	3957	5053414400.000000
281474976710655.000000	6.624157	3958	5054461440.000000
281474976710655.000000	6.648659	3959	5055498752.000000
281474976710655.000000	6.863892	3960	5056545280.000000
281474976710655.000000	6.655981	3961	5057582592.000000
281474976710655.000000	6.746459	3962	5058629632.000000
281474976710655.000000	6.568050	3963	5059666944.000000
281474976710655.000000	6.881559	3964	5060713984.000000
281474976710655.000000	6.660554	3965	5061751296.000000
281474976710655.000000	6.854099	3966	5062798336.000000
281474976710655.000000	6.910707	3967	5063835648.000000
281474976710655.000000	6.781606	3968	5064882688.000000
281474976710655.000000	6.937550	3969	5065920000.000000
281474976710655.000000	6.898218	3970	5066966528.000000
281474976710655.000000	6.831031	3971	5068005376.000000
281474976710655.000000	6.941503	3972	5069050368.000000
281474976710655.000000	6.824258	3973	5070090240.000000
281474976710655.000000	6.802841	3974	5071134720.000000
281474976710655.000000	6.779980	3975	5072174080.000000
281474976710655.000000	6.863068	3976	5073218048.000000
281474976710655.000000	6.659901	3977	5074258432.000000
281474976710655.000000	6.935573	3978	5075303424.000000
281474976710655.000000	6.803829	3979	5076343808.000000
281474976710655.000000	6.936252	3980	5077386752.000000
281474976710655.000000	6.611890	3981	5078429184.000000
281474976710655.000000	7.025365	3982	5079470592.000000
281474976710655.000000	6.353629	3983	5080512512.000000
281474976710655.000000	7.025233	3984	5081553920.000000
281474976710655.000000	6.823866	3985	5082598400.000000
281474976710655.000000	6.785015	3986	5083638272.000000
281474976710655.000000	7.061078	3987	5084683264.000000
281474976710655.000000	7.393906	3988	5085722624.000000
281474976710655.000000	6.893423	3989	5086766592.000000
281474976710655.000000	6.809090	3990	5087806464.000000
281474976710655.000000	6.638733	3991	5088851968.000000
281474976710655.000000	6.980070	3992	5089890816.000000
281474976710655.000000	6.745428	3993	5090935808.000000
281474976710655.000000	6.952535	3994	5091974656.000000
281474976710655.000000	6.782818	3995	5093021184.000000
281474976710655.000000	6.945890	3996	5094059008.000000
281474976710655.000000	6.692985	3997	5095104512.000000
281474976710655.000000	6.997488	3998	5096143360.000000
281474976710655.000000	6.709352	3999	5097188864.000000
281474976710655.000000	6.940572	4000	5098228736.000000
281474976710655.000000	6.730690	4001	5099272704.000000
281474976710655.000000	6.770290	4002	5100314112.000000
281474976710655.000000	6.755461	4003	5101356544.000000
281474976710655.000000	6.608380	4004	5102397440.000000
281474976710655.000000	6.716213	4005	5103440896.000000
281474976710655.000000	6.894196	4006	5104481792.000000
281474976710655.000000	6.863475	4007	5105525248.000000
281474976710655.000000	6.732026	4008	5106567680.000000
281474976710655.000000	6.852274	4009	5107608576.000000
281474976710655.000000	6.704844	4010	5108652544.000000
281474976710655.000000	6.691090	4011	5109692416.000000
281474976710655.000000	6.768430	4012	5110737408.000000
281474976710655.000000	6.732924	4013	5111776256.000000
281474976710655.000000	6.902658	4014	5112821248.000000
281474976710655.000000	6.786575	4015	5113860608.000000
281474976710655.000000	6.715860	4016	5114906624.000000
281474976710655.000000	6.753428	4017	5115944448.000000
281474976710655.000000	6.790231	4018	5116991488.000000
