crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	3.623047	1002	0.000000
281474976710655.000000	3.534508	1003	0.000000
281474976710655.000000	3.567650	1004	0.000000
281474976710655.000000	3.553066	1005	0.000000
281474976710655.000000	3.543438	1006	0.000000
281474976710655.000000	3.493299	1007	0.000000
281474976710655.000000	3.639827	1008	0.000000
281474976710655.000000	3.454270	1009	0.000000
281474976710655.000000	3.621118	1010	0.000000
281474976710655.000000	3.595366	1011	0.000000
281474976710655.000000	3.506140	1012	0.000000
281474976710655.000000	3.561976	1013	0.000000
281474976710655.000000	3.544671	1014	0.000000
281474976710655.000000	3.371161	1015	0.000000
281474976710655.000000	3.406811	1016	0.000000
281474976710655.000000	3.450527	1017	0.000000
281474976710655.000000	3.320750	1018	0.000000
281474976710655.000000	3.574781	1019	0.000000
281474976710655.000000	3.283455	1020	0.000000
281474976710655.000000	3.308648	1021	0.000000
281474976710655.000000	3.504840	1022	0.000000
281474976710655.000000	3.319187	1023	0.000000
281474976710655.000000	3.369919	1024	0.000000
281474976710655.000000	3.332566	1025	0.000000
281474976710655.000000	3.062938	1026	0.000000
281474976710655.000000	3.167655	1027	0.000000
281474976710655.000000	3.336132	1028	0.000000
281474976710655.000000	3.175878	1029	0.000000
281474976710655.000000	3.293221	1030	0.000000
281474976710655.000000	3.367470	1031	0.000000
281474976710655.000000	3.485552	1032	0.000000
281474976710655.000000	3.561164	1033	0.000000
281474976710655.000000	3.094988	1034	0.000000
281474976710655.000000	3.219835	1035	0.000000
281474976710655.000000	3.324036	1036	0.000000
281474976710655.000000	3.208472	1037	0.000000
281474976710655.000000	3.134661	1038	0.000000
281474976710655.000000	3.303747	1039	0.000000
281474976710655.000000	3.208789	1040	0.000000
281474976710655.000000	3.391893	1041	0.000000
281474976710655.000000	3.354832	1042	0.000000
281474976710655.000000	3.317205	1043	0.000000
281474976710655.000000	3.255171	1044	0.000000
281474976710655.000000	3.472567	1045	0.000000
281474976710655.000000	3.435367	1046	2042428032.000000
281474976710655.000000	3.325315	1047	2043483008.000000
281474976710655.000000	3.449842	1048	2044545920.000000
281474976710655.000000	3.444851	1049	2045601280.000000
281474976710655.000000	3.298852	1050	2046663808.000000
281474976710655.000000	3.340334	1051	2047718912.000000
281474976710655.000000	3.494800	1052	2048781312.000000
281474976710655.000000	3.251701	1053	2049837056.000000
281474976710655.000000	3.388359	1054	2050899712.000000
281474976710655.000000	3.382108	1055	2051955328.000000
281474976710655.000000	3.847877	1056	2053015680.000000
281474976710655.000000	3.282013	1057	2054073600.000000
281474976710655.000000	3.462204	1058	2055133952.000000
281474976710655.000000	3.394072	1059	2056191616.000000
281474976710655.000000	3.180648	1060	2057251328.000000
281474976710655.000000	3.448134	1061	2058308352.000000
281474976710655.000000	3.469804	1062	2059369472.000000
281474976710655.000000	3.433519	1063	2060425856.000000
281474976710655.000000	3.484770	1064	2061487104.000000
281474976710655.000000	3.504786	1065	2062543232.000000
281474976710655.000000	3.549308	1066	2063605248.000000
281474976710655.000000	3.546376	1067	2064660480.000000
281474976710655.000000	3.396072	1068	2065723392.000000
281474976710655.000000	3.751904	1069	2066778112.000000
281474976710655.000000	3.763131	1070	2067840768.000000
281474976710655.000000	3.587409	1071	2068895616.000000
281474976710655.000000	3.742270	1072	2069958528.000000
281474976710655.000000	3.734814	1073	2071012992.000000
281474976710655.000000	3.631435	1074	2072076160.000000
281474976710655.000000	3.676082	1075	2073131136.000000
281474976710655.000000	3.668445	1076	2074193792.000000
281474976710655.000000	3.761769	1077	2075248640.000000
281474976710655.000000	3.650801	1078	2076311296.000000
281474976710655.000000	3.793437	1079	2077366272.000000
281474976710655.000000	3.789593	1080	2078428416.000000
281474976710655.000000	3.862795	1081	2079484544.000000
281474976710655.000000	3.732992	1082	2080545664.000000
281474976710655.000000	3.982262	1083	2081602176.000000
281474976710655.000000	3.749052	1084	2082663040.000000
281474976710655.000000	3.785383	1085	2083720064.000000
281474976710655.000000	3.925138	1086	2084780288.000000
281474976710655.000000	3.721106	1087	2085838208.000000
281474976710655.000000	3.950403	1088	2086897408.000000
