crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	7.325130	4700	5687048192.000000
281474976710655.000000	7.319757	4701	5688101376.000000
281474976710655.000000	7.435011	4702	5689123840.000000
281474976710655.000000	7.174597	4703	5690177536.000000
281474976710655.000000	7.691570	4704	5691200000.000000
281474976710655.000000	7.285136	4705	5692254720.000000
281474976710655.000000	7.448561	4706	5693277184.000000
281474976710655.000000	7.121446	4707	5694330368.000000
281474976710655.000000	7.593080	4708	5695352832.000000
281474976710655.000000	7.385691	4709	5696406528.000000
281474976710655.000000	7.442101	4710	5697428992.000000
281474976710655.000000	7.278895	4711	5698482688.000000
281474976710655.000000	7.630762	4712	5699505152.000000
281474976710655.000000	7.222987	4713	5700559872.000000
281474976710655.000000	7.660094	4714	5701582336.000000
281474976710655.000000	7.087342	4715	5702635520.000000
281474976710655.000000	7.355766	4716	5703657984.000000
281474976710655.000000	7.321942	4717	5704712704.000000
281474976710655.000000	7.636539	4718	5705735168.000000
281474976710655.000000	7.247427	4719	5706788352.000000
281474976710655.000000	7.357809	4720	5707810816.000000
281474976710655.000000	7.347983	4721	5708865536.000000
281474976710655.000000	7.710787	4722	5709888000.000000
281474976710655.000000	7.172665	4723	5710940672.000000
281474976710655.000000	7.474884	4724	5711963648.000000
281474976710655.000000	7.127697	4725	5713017856.000000
281474976710655.000000	7.455628	4726	5714039808.000000
281474976710655.000000	7.267175	4727	5715093504.000000
281474976710655.000000	7.558099	4728	5716116992.000000
281474976710655.000000	7.215544	4729	5717169664.000000
281474976710655.000000	7.482413	4730	5718192640.000000
281474976710655.000000	7.276642	4731	5719247360.000000
281474976710655.000000	7.602455	4732	5720269824.000000
281474976710655.000000	7.181767	4733	5721322496.000000
281474976710655.000000	7.299588	4734	5722344960.000000
281474976710655.000000	7.460887	4735	5723399680.000000
281474976710655.000000	7.699765	4736	5724421120.000000
281474976710655.000000	7.192679	4737	5725476352.000000
281474976710655.000000	7.670642	4738	5726498304.000000
281474976710655.000000	7.062689	4739	5727552000.000000
281474976710655.000000	7.375449	4740	5728574976.000000
281474976710655.000000	7.086114	4741	5729629184.000000
281474976710655.000000	7.540374	4742	5730650624.000000
281474976710655.000000	7.368137	4743	5731704832.000000
281474976710655.000000	7.598936	4744	5732726784.000000
281474976710655.000000	7.254807	4745	5733780992.000000
281474976710655.000000	7.689896	4746	5734802944.000000
281474976710655.000000	7.231641	4747	5735858176.000000
281474976710655.000000	7.472312	4748	5736880128.000000
281474976710655.000000	7.320226	4749	5737933824.000000
281474976710655.000000	7.619292	4750	5738955776.000000
281474976710655.000000	7.392825	4751	5740009984.000000
281474976710655.000000	7.367225	4752	5741031936.000000
281474976710655.000000	7.364751	4753	5742087168.000000
281474976710655.000000	7.706520	4754	5743109120.000000
281474976710655.000000	7.173536	4755	5744162816.000000
281474976710655.000000	7.590567	4756	5745184768.000000
281474976710655.000000	7.252685	4757	5746240000.000000
281474976710655.000000	7.386972	4758	5747260928.000000
281474976710655.000000	7.084250	4759	5748315648.000000
281474976710655.000000	7.449296	4760	5749338112.000000
281474976710655.000000	7.306138	4761	5750392832.000000
281474976710655.000000	7.629319	4762	5751414784.000000
281474976710655.000000	7.227067	4763	5752468480.000000
281474976710655.000000	7.661649	4764	5753490432.000000
281474976710655.000000	7.290902	4765	5754544640.000000
281474976710655.000000	7.663702	4766	5755566592.000000
281474976710655.000000	7.369418	4767	5756620288.000000
281474976710655.000000	7.459613	4768	5757643776.000000
281474976710655.000000	7.173424	4769	5758697472.000000
281474976710655.000000	7.693256	4770	5759719424.000000
281474976710655.000000	7.100199	4771	5760773120.000000
281474976710655.000000	7.343080	4772	5761796608.000000
281474976710655.000000	7.161838	4773	5762849280.000000
281474976710655.000000	7.536409	4774	5763873280.000000
281474976710655.000000	7.351814	4775	5764926464.000000
281474976710655.000000	7.604553	4776	5765948416.000000
281474976710655.000000	7.400328	4777	5767002112.000000
281474976710655.000000	7.613814	4778	5768025600.000000
281474976710655.000000	7.214864	4779	5769078272.000000
281474976710655.000000	7.567204	4780	5770101248.000000
281474976710655.000000	7.266124	4781	5771155456.000000
281474976710655.000000	7.620392	4782	5772178432.000000
281474976710655.000000	7.023574	4783	5773231104.000000
281474976710655.000000	7.254635	4784	5774254080.000000
281474976710655.000000	6.869840	4785	5775307264.000000
281474976710655.000000	7.618016	4786	5776330240.000000
281474976710655.000000	7.342569	4787	5777384448.000000
281474976710655.000000	7.356835	4788	5778407424.000000
281474976710655.000000	7.020897	4789	5779461120.000000
281474976710655.000000	7.563485	4790	5780483072.000000
281474976710655.000000	7.173058	4791	5781536768.000000
281474976710655.000000	7.512729	4792	5782559232.000000
281474976710655.000000	7.336096	4793	5783612928.000000
281474976710655.000000	7.356742	4794	5784636416.000000
281474976710655.000000	6.790362	4795	5785690112.000000
281474976710655.000000	7.622975	4796	5786712064.000000
281474976710655.000000	7.078769	4797	5787765760.000000
281474976710655.000000	7.537760	4798	5788788224.000000
281474976710655.000000	7.418237	4799	5789841920.000000
281474976710655.000000	7.313787	4800	5790865408.000000
281474976710655.000000	7.191948	4801	5791918080.000000
281474976710655.000000	7.637074	4802	5792941056.000000
281474976710655.000000	7.392622	4803	5793995776.000000
281474976710655.000000	7.658443	4804	5795018240.000000
281474976710655.000000	7.183215	4805	5796070912.000000
281474976710655.000000	7.734886	4806	5797093888.000000
281474976710655.000000	7.241209	4807	5798148608.000000
281474976710655.000000	7.491771	4808	5799170048.000000
281474976710655.000000	7.301260	4809	5800223744.000000
281474976710655.000000	7.750011	4810	5801247232.000000
281474976710655.000000	7.100184	4811	5802300928.000000
281474976710655.000000	7.403294	4812	5803323904.000000
281474976710655.000000	7.100286	4813	5804376064.000000
281474976710655.000000	7.456744	4814	5805399552.000000
281474976710655.000000	7.139012	4815	5806452224.000000
281474976710655.000000	7.501810	4816	5807476736.000000
281474976710655.000000	6.922375	4817	5808529408.000000
281474976710655.000000	7.569692	4818	5809553920.000000
281474976710655.000000	7.226345	4819	5810605056.000000
281474976710655.000000	7.373130	4820	5811628032.000000
281474976710655.000000	7.446942	4821	5812682752.000000
281474976710655.000000	7.555346	4822	5813704192.000000
281474976710655.000000	7.203607	4823	5814758400.000000
281474976710655.000000	7.490648	4824	5815781376.000000
281474976710655.000000	7.337401	4825	5816834560.000000
281474976710655.000000	7.380490	4826	5817857024.000000
281474976710655.000000	7.499273	4827	5818910720.000000
281474976710655.000000	7.145308	4828	5819934208.000000
281474976710655.000000	7.214108	4829	5820986880.000000
281474976710655.000000	7.615462	4830	5822009856.000000
281474976710655.000000	7.074804	4831	5823063040.000000
281474976710655.000000	7.491932	4832	5824087040.000000
281474976710655.000000	7.217179	4833	5825139200.000000
281474976710655.000000	7.769889	4834	5826163712.000000
281474976710655.000000	7.397879	4835	5827215360.000000
281474976710655.000000	7.407903	4836	5828238848.000000
281474976710655.000000	7.118244	4837	5829293056.000000
281474976710655.000000	7.390235	4838	5830316032.000000
281474976710655.000000	7.195310	4839	5831368192.000000
281474976710655.000000	7.082239	4840	5832392704.000000
281474976710655.000000	7.447258	4841	5833444352.000000
281474976710655.000000	7.882390	4842	5834468352.000000
281474976710655.000000	7.222518	4843	5835521536.000000
281474976710655.000000	7.716392	4844	5836544512.000000
281474976710655.000000	6.887868	4845	5837597184.000000
281474976710655.000000	7.522750	4846	5838620672.000000
281474976710655.000000	7.204560	4847	5839673344.000000
281474976710655.000000	7.616847	4848	5840696832.000000
281474976710655.000000	7.349612	4849	5841750528.000000
281474976710655.000000	7.476853	4850	5842774016.000000
281474976710655.000000	7.212538	4851	5843827200.000000
281474976710655.000000	7.426255	4852	5844849664.000000
281474976710655.000000	7.388029	4853	5845903872.000000
281474976710655.000000	7.498404	4854	5846926848.000000
281474976710655.000000	7.005229	4855	5847979520.000000
281474976710655.000000	7.604790	4856	5849002496.000000
281474976710655.000000	7.317502	4857	5850055680.000000
281474976710655.000000	6.976430	4858	5851078656.000000
281474976710655.000000	6.885627	4859	5852131840.000000
281474976710655.000000	7.642659	4860	5853155840.000000
281474976710655.000000	7.058870	4861	5854208000.000000
281474976710655.000000	6.995461	4862	5855230976.000000
281474976710655.000000	7.784279	4863	5856285184.000000
281474976710655.000000	7.412965	4864	5857308160.000000
281474976710655.000000	7.024054	4865	5858361856.000000
281474976710655.000000	7.293599	4866	5859384832.000000
281474976710655.000000	7.235176	4867	5860438528.000000
281474976710655.000000	7.385516	4868	5861460480.000000
281474976710655.000000	7.509078	4869	5862514176.000000
281474976710655.000000	6.470371	4870	5863536640.000000
281474976710655.000000	7.507601	4871	5864590336.000000
281474976710655.000000	8.020495	4872	5865613824.000000
281474976710655.000000	7.448204	4873	5866666496.000000
281474976710655.000000	7.159204	4874	5867689472.000000
281474976710655.000000	7.414101	4875	5868742656.000000
281474976710655.000000	7.540308	4876	5869766656.000000
281474976710655.000000	6.957648	4877	5870819840.000000
281474976710655.000000	7.382093	4878	5871842304.000000
281474976710655.000000	7.360550	4879	5872896512.000000
281474976710655.000000	7.419554	4880	5873919488.000000
281474976710655.000000	7.170972	4881	5874972160.000000
281474976710655.000000	7.760703	4882	5875995136.000000
281474976710655.000000	7.112871	4883	5877048320.000000
281474976710655.000000	7.436312	4884	5878071296.000000
281474976710655.000000	7.163981	4885	5879125504.000000
281474976710655.000000	7.508639	4886	5880148480.000000
281474976710655.000000	7.119977	4887	5881200640.000000
281474976710655.000000	7.560981	4888	5882225152.000000
281474976710655.000000	7.283226	4889	5883277824.000000
281474976710655.000000	7.287826	4890	5884300800.000000
281474976710655.000000	7.101454	4891	5885353472.000000
281474976710655.000000	7.438106	4892	5886377984.000000
281474976710655.000000	7.171975	4893	5887430656.000000
281474976710655.000000	7.745242	4894	5888453120.000000
281474976710655.000000	7.108788	4895	5889507328.000000
281474976710655.000000	7.479277	4896	5890530304.000000
281474976710655.000000	7.210235	4897	5891584000.000000
281474976710655.000000	7.686645	4898	5892605952.000000
281474976710655.000000	7.473942	4899	5893659136.000000
281474976710655.000000	7.545257	4900	5894683136.000000
281474976710655.000000	7.234707	4901	5895736320.000000
281474976710655.000000	7.753952	4902	5896758784.000000
281474976710655.000000	7.090545	4903	5897811968.000000
281474976710655.000000	7.322128	4904	5898835968.000000
281474976710655.000000	7.362211	4905	5899889152.000000
281474976710655.000000	7.563779	4906	5900911104.000000
281474976710655.000000	7.162122	4907	5901965824.000000
281474976710655.000000	7.381451	4908	5902988288.000000
281474976710655.000000	7.085480	4909	5904041472.000000
281474976710655.000000	6.985128	4910	5905064960.000000
281474976710655.000000	7.269367	4911	5906117632.000000
281474976710655.000000	7.489880	4912	5907140608.000000
281474976710655.000000	7.147290	4913	5908194816.000000
281474976710655.000000	7.642938	4914	5909216768.000000
281474976710655.000000	7.374380	4915	5910271488.000000
281474976710655.000000	7.650959	4916	5911293952.000000
281474976710655.000000	7.184979	4917	5912347136.000000
281474976710655.000000	7.504142	4918	5913369600.000000
281474976710655.000000	7.283994	4919	5914422784.000000
281474976710655.000000	7.423059	4920	5915445760.000000
281474976710655.000000	7.451838	4921	5916499968.000000
281474976710655.000000	7.576079	4922	5917521920.000000
281474976710655.000000	7.211456	4923	5918576640.000000
281474976710655.000000	7.603060	4924	5919599616.000000
281474976710655.000000	7.114562	4925	5920652288.000000
281474976710655.000000	7.373556	4926	5921674752.000000
281474976710655.000000	7.247942	4927	5922729472.000000
281474976710655.000000	7.649364	4928	5923751936.000000
281474976710655.000000	7.198570	4929	5924805120.000000
281474976710655.000000	7.416962	4930	5925828608.000000
281474976710655.000000	7.196119	4931	5926880768.000000
281474976710655.000000	7.534892	4932	5927904256.000000
281474976710655.000000	7.280496	4933	5928958464.000000
281474976710655.000000	7.543212	4934	5929980416.000000
281474976710655.000000	7.184331	4935	5931034112.000000
281474976710655.000000	7.267393	4936	5932057600.000000
281474976710655.000000	7.244016	4937	5933110272.000000
281474976710655.000000	7.433726	4938	5934134272.000000
281474976710655.000000	7.221435	4939	5935187456.000000
281474976710655.000000	7.486021	4940	5936209920.000000
281474976710655.000000	7.194771	4941	5937264128.000000
281474976710655.000000	7.586135	4942	5938286080.000000
281474976710655.000000	7.161472	4943	5939339776.000000
281474976710655.000000	7.481674	4944	5940363264.000000
281474976710655.000000	7.259780	4945	5941415424.000000
281474976710655.000000	7.454425	4946	5942438912.000000
281474976710655.000000	7.375558	4947	5943492608.000000
281474976710655.000000	7.791924	4948	5944515072.000000
281474976710655.000000	7.329452	4949	5945569280.000000
281474976710655.000000	7.644872	4950	5946592768.000000
281474976710655.000000	7.231700	4951	5947644928.000000
281474976710655.000000	7.436361	4952	5948668416.000000
281474976710655.000000	7.100049	4953	5949721088.000000
281474976710655.000000	7.523798	4954	5950745600.000000
281474976710655.000000	7.331716	4955	5951798272.000000
281474976710655.000000	7.398605	4956	5952820736.000000
281474976710655.000000	7.060957	4957	5953873920.000000
281474976710655.000000	7.546496	4958	5954898432.000000
281474976710655.000000	7.315300	4959	5955949568.000000
281474976710655.000000	7.446963	4960	5956975104.000000
281474976710655.000000	7.117049	4961	5958027264.000000
281474976710655.000000	7.568377	4962	5959050240.000000
281474976710655.000000	7.255627	4963	5960103936.000000
281474976710655.000000	7.326532	4964	5961126400.000000
281474976710655.000000	7.172765	4965	5962179584.000000
281474976710655.000000	7.559910	4966	5963204096.000000
281474976710655.000000	6.939189	4967	5964255232.000000
281474976710655.000000	7.545683	4968	5965280768.000000
281474976710655.000000	7.478207	4969	5966332416.000000
281474976710655.000000	7.425163	4970	5967355904.000000
281474976710655.000000	7.252306	4971	5968409088.000000
281474976710655.000000	7.581402	4972	5969432064.000000
281474976710655.000000	7.331491	4973	5970484736.000000
281474976710655.000000	7.559118	4974	5971509248.000000
281474976710655.000000	7.322678	4975	5972560896.000000
281474976710655.000000	7.638805	4976	5973584896.000000
281474976710655.000000	7.115412	4977	5974638080.000000
281474976710655.000000	7.451887	4978	5975661056.000000
281474976710655.000000	7.170671	4979	5976714752.000000
281474976710655.000000	7.390671	4980	5977738240.000000
281474976710655.000000	7.130285	4981	5978789888.000000
281474976710655.000000	7.519692	4982	5979813888.000000
281474976710655.000000	7.387126	4983	5980867072.000000
281474976710655.000000	7.335866	4984	5981890048.000000
281474976710655.000000	7.230191	4985	5982943744.000000
281474976710655.000000	7.343740	4986	5983967232.000000
281474976710655.000000	7.232303	4987	5985018880.000000
281474976710655.000000	7.541011	4988	5986043904.000000
281474976710655.000000	7.288914	4989	5987096064.000000
281474976710655.000000	7.311742	4990	5988118528.000000
281474976710655.000000	7.330263	4991	5989173248.000000
281474976710655.000000	7.429486	4992	5990196224.000000
281474976710655.000000	7.659129	4993	5991248896.000000
281474976710655.000000	7.920185	4994	5992271872.000000
281474976710655.000000	7.329924	4995	5993325056.000000
281474976710655.000000	7.927740	4996	5994349056.000000
281474976710655.000000	7.232919	4997	5995401216.000000
281474976710655.000000	7.750734	4998	5996425728.000000
281474976710655.000000	7.157555	4999	5997478400.000000
281474976710655.000000	7.647137	5000	5998501376.000000
281474976710655.000000	7.180140	5001	5999554048.000000
281474976710655.000000	7.606446	5002	6000577536.000000
281474976710655.000000	7.492097	5003	6001631232.000000
281474976710655.000000	7.259539	5004	6002654720.000000
281474976710655.000000	6.924561	5005	6003706880.000000
281474976710655.000000	7.634544	5006	6004731392.000000
281474976710655.000000	7.114900	5007	6005783040.000000
281474976710655.000000	7.609443	5008	6006807040.000000
281474976710655.000000	7.054646	5009	6007859200.000000
281474976710655.000000	7.504679	5010	6008883200.000000
281474976710655.000000	7.551589	5011	6009936384.000000
281474976710655.000000	7.523666	5012	6010959360.000000
281474976710655.000000	6.969831	5013	6012011520.000000
281474976710655.000000	7.541031	5014	6013037056.000000
281474976710655.000000	7.267846	5015	6014088704.000000
281474976710655.000000	7.270821	5016	6015112704.000000
281474976710655.000000	7.042083	5017	6016165376.000000
281474976710655.000000	7.851278	5018	6017189888.000000
281474976710655.000000	7.231055	5019	6018241024.000000
281474976710655.000000	7.413835	5020	6019265536.000000
281474976710655.000000	7.245873	5021	6020317184.000000
281474976710655.000000	7.453551	5022	6021341184.000000
281474976710655.000000	7.244938	5023	6022394880.000000
281474976710655.000000	7.635814	5024	6023418368.000000
281474976710655.000000	7.090107	5025	6024470016.000000
281474976710655.000000	7.367854	5026	6025495040.000000
281474976710655.000000	7.080761	5027	6026547200.000000
281474976710655.000000	7.560512	5028	6027571712.000000
281474976710655.000000	7.039098	5029	6028622848.000000
281474976710655.000000	7.448019	5030	6029647360.000000
281474976710655.000000	7.078264	5031	6030700032.000000
281474976710655.000000	7.644073	5032	6031723520.000000
281474976710655.000000	7.483084	5033	6032776704.000000
281474976710655.000000	7.464919	5034	6033799168.000000
281474976710655.000000	7.105191	5035	6034852352.000000
281474976710655.000000	7.496513	5036	6035876352.000000
281474976710655.000000	7.279602	5037	6036928512.000000
281474976710655.000000	7.471960	5038	6037952000.000000
281474976710655.000000	7.093893	5039	6039005696.000000
281474976710655.000000	7.222495	5040	6040028160.000000
281474976710655.000000	7.132546	5041	6041082368.000000
281474976710655.000000	7.637107	5042	6042105344.000000
281474976710655.000000	7.449371	5043	6043158016.000000
281474976710655.000000	7.743846	5044	6044180992.000000
281474976710655.000000	7.113832	5045	6045234176.000000
281474976710655.000000	7.413068	5046	6046258176.000000
281474976710655.000000	7.296562	5047	6047311360.000000
281474976710655.000000	7.483816	5048	6048333312.000000
281474976710655.000000	7.369013	5049	6049388032.000000
281474976710655.000000	7.635116	5050	6050410496.000000
281474976710655.000000	7.931326	5051	6051463680.000000
281474976710655.000000	7.928395	5052	6052487168.000000
281474976710655.000000	7.064231	5053	6053539840.000000
281474976710655.000000	7.468174	5054	6054562816.000000
281474976710655.000000	7.053760	5055	6055616000.000000
281474976710655.000000	7.528819	5056	6056638976.000000
281474976710655.000000	7.379313	5057	6057693184.000000
281474976710655.000000	7.571631	5058	6058716160.000000
281474976710655.000000	7.046171	5059	6059769856.000000
281474976710655.000000	7.547176	5060	6060792832.000000
281474976710655.000000	7.091812	5061	6061844992.000000
281474976710655.000000	7.460094	5062	6062868480.000000
281474976710655.000000	7.258902	5063	6063921152.000000
281474976710655.000000	7.505156	5064	6064944640.000000
281474976710655.000000	7.149250	5065	6065998336.000000
281474976710655.000000	7.602109	5066	6067021824.000000
281474976710655.000000	7.132750	5067	6068073984.000000
281474976710655.000000	7.461455	5068	6069097472.000000
281474976710655.000000	7.339425	5069	6070151168.000000
281474976710655.000000	7.418321	5070	6071174656.000000
281474976710655.000000	7.182106	5071	6072226816.000000
281474976710655.000000	7.356254	5072	6073250304.000000
281474976710655.000000	7.145180	5073	6074302976.000000
281474976710655.000000	7.619491	5074	6075326464.000000
281474976710655.000000	7.213138	5075	6076379136.000000
281474976710655.000000	7.478848	5076	6077403648.000000
281474976710655.000000	7.019852	5077	6078456320.000000
281474976710655.000000	7.657813	5078	6079480320.000000
281474976710655.000000	7.407194	5079	6080531456.000000
281474976710655.000000	7.344665	5080	6081555968.000000
281474976710655.000000	7.606975	5081	6082608640.000000
281474976710655.000000	7.352252	5082	6083632128.000000
281474976710655.000000	7.271535	5083	6084684288.000000
281474976710655.000000	7.476479	5084	6085709312.000000
281474976710655.000000	7.279605	5085	6086760448.000000
281474976710655.000000	7.506552	5086	6087785984.000000
281474976710655.000000	7.012020	5087	6088837632.000000
281474976710655.000000	7.504719	5088	6089861120.000000
281474976710655.000000	7.490550	5089	6090914304.000000
281474976710655.000000	7.389656	5090	6091937280.000000
281474976710655.000000	7.251057	5091	6092989952.000000
281474976710655.000000	7.573009	5092	6094014464.000000
281474976710655.000000	7.020942	5093	6095066112.000000
281474976710655.000000	7.176075	5094	6096091136.000000
281474976710655.000000	7.064765	5095	6097143296.000000
281474976710655.000000	7.657275	5096	6098166784.000000
281474976710655.000000	7.307962	5097	6099218944.000000
281474976710655.000000	7.541840	5098	6100242944.000000
281474976710655.000000	7.251434	5099	6101296128.000000
281474976710655.000000	7.481891	5100	6102319104.000000
281474976710655.000000	7.276167	5101	6103371776.000000
281474976710655.000000	7.360390	5102	6104396288.000000
281474976710655.000000	7.109449	5103	6105448960.000000
281474976710655.000000	7.521589	5104	6106472960.000000
281474976710655.000000	6.980749	5105	6107524096.000000
281474976710655.000000	7.151385	5106	6108548608.000000
281474976710655.000000	7.426508	5107	6109601280.000000
