crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	5.262726	1915	2145191552.000000
281474976710655.000000	5.119449	1916	2146259584.000000
281474976710655.000000	5.011670	1917	2147271296.000000
281474976710655.000000	5.153070	1918	2148339456.000000
281474976710655.000000	5.094764	1919	2149351424.000000
281474976710655.000000	5.100802	1920	2150418944.000000
281474976710655.000000	5.081591	1921	2151430656.000000
281474976710655.000000	4.977208	1922	2152498944.000000
281474976710655.000000	5.093590	1923	2153510144.000000
281474976710655.000000	4.869066	1924	2154578432.000000
281474976710655.000000	4.983323	1925	2155589888.000000
281474976710655.000000	5.079836	1926	2156658176.000000
281474976710655.000000	4.992311	1927	2157669376.000000
281474976710655.000000	5.063395	1928	2158737664.000000
281474976710655.000000	5.073279	1929	2159748864.000000
281474976710655.000000	5.108936	1930	2160817152.000000
281474976710655.000000	4.955888	1931	2161828864.000000
281474976710655.000000	5.060145	1932	2162897152.000000
281474976710655.000000	5.114741	1933	2163908608.000000
281474976710655.000000	4.963322	1934	2164976640.000000
281474976710655.000000	5.067884	1935	2165988096.000000
281474976710655.000000	4.864054	1936	2167056384.000000
281474976710655.000000	5.026913	1937	2168068096.000000
281474976710655.000000	4.986456	1938	2169136128.000000
281474976710655.000000	5.162463	1939	2170147584.000000
281474976710655.000000	5.055087	1940	2171215616.000000
281474976710655.000000	5.051226	1941	2172227584.000000
281474976710655.000000	5.039511	1942	2173295360.000000
281474976710655.000000	5.186927	1943	2174307072.000000
281474976710655.000000	4.998104	1944	2175374848.000000
281474976710655.000000	5.066111	1945	2176386560.000000
281474976710655.000000	5.049120	1946	2177454336.000000
281474976710655.000000	5.041510	1947	2178466560.000000
281474976710655.000000	5.039797	1948	2179534336.000000
281474976710655.000000	5.113266	1949	2180546048.000000
281474976710655.000000	5.086513	1950	2181614080.000000
281474976710655.000000	5.114957	1951	2182625792.000000
281474976710655.000000	5.117610	1952	2183693824.000000
281474976710655.000000	5.196038	1953	2184705536.000000
281474976710655.000000	5.269182	1954	2185773568.000000
281474976710655.000000	5.197585	1955	2186785024.000000
281474976710655.000000	5.247684	1956	2187853056.000000
281474976710655.000000	5.151963	1957	2188864768.000000
281474976710655.000000	5.283724	1958	2189932800.000000
281474976710655.000000	5.246919	1959	2190944256.000000
281474976710655.000000	5.354154	1960	2192012544.000000
281474976710655.000000	5.371103	1961	2193024000.000000
281474976710655.000000	5.393329	1962	2194091776.000000
281474976710655.000000	5.452730	1963	2195103744.000000
281474976710655.000000	5.372552	1964	2196171776.000000
281474976710655.000000	5.369094	1965	2197183232.000000
281474976710655.000000	5.331756	1966	2198251520.000000
281474976710655.000000	5.256609	1967	2199262976.000000
281474976710655.000000	5.304839	1968	2200331008.000000
281474976710655.000000	5.265847	1969	2201342720.000000
281474976710655.000000	5.190706	1970	2202410752.000000
281474976710655.000000	5.430593	1971	2203422464.000000
281474976710655.000000	5.275832	1972	2204490752.000000
281474976710655.000000	5.476633	1973	2205502208.000000
281474976710655.000000	5.185203	1974	2206570240.000000
281474976710655.000000	5.071803	1975	2207582208.000000
281474976710655.000000	5.134265	1976	2208649728.000000
281474976710655.000000	5.029709	1977	2209661952.000000
281474976710655.000000	5.056546	1978	2210729472.000000
281474976710655.000000	5.199251	1979	2211741440.000000
281474976710655.000000	4.968558	1980	2212809472.000000
281474976710655.000000	5.183134	1981	2213821440.000000
281474976710655.000000	5.163084	1982	2214888960.000000
281474976710655.000000	5.055803	1983	2215900672.000000
281474976710655.000000	5.169810	1984	2216968960.000000
281474976710655.000000	5.174090	1985	2217980672.000000
281474976710655.000000	4.915567	1986	2219048192.000000
281474976710655.000000	5.212959	1987	2220060672.000000
281474976710655.000000	5.086887	1988	2221127680.000000
281474976710655.000000	5.215946	1989	2222140160.000000
281474976710655.000000	4.995795	1990	2223207424.000000
281474976710655.000000	5.107029	1991	2224219392.000000
281474976710655.000000	5.014427	1992	2225287168.000000
281474976710655.000000	5.077813	1993	2226298880.000000
281474976710655.000000	5.061280	1994	2227367168.000000
281474976710655.000000	5.135385	1995	2228378880.000000
281474976710655.000000	5.152915	1996	2229446656.000000
281474976710655.000000	5.077358	1997	2230458368.000000
281474976710655.000000	5.091310	1998	2231526144.000000
281474976710655.000000	5.045406	1999	2232538112.000000
281474976710655.000000	4.916018	2000	2233605888.000000
281474976710655.000000	4.905645	2001	2234617600.000000
281474976710655.000000	5.009375	2002	2235685888.000000
281474976710655.000000	4.944519	2003	2236697344.000000
281474976710655.000000	5.103164	2004	2237765376.000000
281474976710655.000000	5.145924	2005	2238777088.000000
281474976710655.000000	5.054641	2006	2239844864.000000
281474976710655.000000	5.124130	2007	2240856576.000000
281474976710655.000000	5.064530	2008	2241924608.000000
281474976710655.000000	5.075428	2009	2242936320.000000
281474976710655.000000	5.023826	2010	2244004352.000000
281474976710655.000000	5.096105	2011	2245015808.000000
281474976710655.000000	5.018834	2012	2246083840.000000
281474976710655.000000	5.137327	2013	2247095808.000000
281474976710655.000000	5.068070	2014	2248163584.000000
281474976710655.000000	5.197819	2015	2249175040.000000
281474976710655.000000	5.110057	2016	2250243328.000000
281474976710655.000000	5.096383	2017	2251255296.000000
281474976710655.000000	5.137058	2018	2252323072.000000
281474976710655.000000	5.114894	2019	2253334784.000000
281474976710655.000000	5.086576	2020	2254402816.000000
281474976710655.000000	5.228251	2021	2255414528.000000
281474976710655.000000	5.200481	2022	2256482560.000000
281474976710655.000000	5.278895	2023	2257494016.000000
281474976710655.000000	5.251635	2024	2258562048.000000
281474976710655.000000	5.321550	2025	2259573504.000000
281474976710655.000000	5.422982	2026	2260641536.000000
281474976710655.000000	5.256674	2027	2261653248.000000
281474976710655.000000	5.239604	2028	2262721280.000000
281474976710655.000000	5.263529	2029	2263732992.000000
281474976710655.000000	5.169440	2030	2264801024.000000
281474976710655.000000	5.263284	2031	2265812736.000000
281474976710655.000000	5.255346	2032	2266880768.000000
281474976710655.000000	5.291838	2033	2267892224.000000
281474976710655.000000	5.231749	2034	2268960512.000000
281474976710655.000000	5.278260	2035	2269971968.000000
281474976710655.000000	5.132181	2036	2271040000.000000
281474976710655.000000	5.293632	2037	2272051968.000000
281474976710655.000000	5.220140	2038	2273119744.000000
281474976710655.000000	5.363162	2039	2274131712.000000
281474976710655.000000	5.324871	2040	2275199488.000000
281474976710655.000000	5.360471	2041	2276211456.000000
281474976710655.000000	5.234690	2042	2277278976.000000
281474976710655.000000	5.210713	2043	2278291200.000000
281474976710655.000000	5.298168	2044	2279358720.000000
281474976710655.000000	5.206024	2045	2280370688.000000
281474976710655.000000	5.098450	2046	2281437952.000000
281474976710655.000000	5.206285	2047	2282450688.000000
281474976710655.000000	5.197797	2048	2283517952.000000
281474976710655.000000	5.322480	2049	2284530176.000000
281474976710655.000000	5.210614	2050	2285597440.000000
281474976710655.000000	5.108628	2051	2286609920.000000
281474976710655.000000	5.097150	2052	2287677696.000000
281474976710655.000000	5.077150	2053	2288689664.000000
281474976710655.000000	5.004905	2054	2289757440.000000
281474976710655.000000	4.982773	2055	2290769152.000000
281474976710655.000000	5.026810	2056	2291836416.000000
281474976710655.000000	5.092447	2057	2292848896.000000
281474976710655.000000	4.983366	2058	2293916416.000000
281474976710655.000000	5.269354	2059	2294928384.000000
281474976710655.000000	5.168086	2060	2295995904.000000
281474976710655.000000	4.971418	2061	2297008128.000000
281474976710655.000000	5.047145	2062	2298075904.000000
281474976710655.000000	4.972796	2063	2299087872.000000
281474976710655.000000	5.025886	2064	2300155392.000000
281474976710655.000000	5.161183	2065	2301167616.000000
281474976710655.000000	5.046862	2066	2302234880.000000
281474976710655.000000	5.194074	2067	2303247104.000000
281474976710655.000000	5.221468	2068	2304314880.000000
281474976710655.000000	5.236170	2069	2305326848.000000
281474976710655.000000	5.232296	2070	2306394880.000000
281474976710655.000000	4.972939	2071	2307406336.000000
281474976710655.000000	4.929127	2072	2308474112.000000
281474976710655.000000	5.106947	2073	2309486080.000000
281474976710655.000000	5.046785	2074	2310553856.000000
281474976710655.000000	5.043553	2075	2311565568.000000
281474976710655.000000	5.024201	2076	2312633344.000000
281474976710655.000000	5.190125	2077	2313645568.000000
281474976710655.000000	4.999262	2078	2314713344.000000
281474976710655.000000	5.078315	2079	2315725312.000000
281474976710655.000000	5.021455	2080	2316792832.000000
281474976710655.000000	5.202164	2081	2317804800.000000
281474976710655.000000	5.030216	2082	2318872576.000000
281474976710655.000000	5.058281	2083	2319884544.000000
281474976710655.000000	4.964818	2084	2320952320.000000
281474976710655.000000	5.125893	2085	2321964544.000000
281474976710655.000000	5.170223	2086	2323032064.000000
281474976710655.000000	5.171878	2087	2324043776.000000
281474976710655.000000	5.129088	2088	2325111808.000000
281474976710655.000000	5.204974	2089	2326123776.000000
281474976710655.000000	5.136682	2090	2327191296.000000
281474976710655.000000	5.289241	2091	2328203520.000000
281474976710655.000000	5.146355	2092	2329271040.000000
281474976710655.000000	5.158257	2093	2330283008.000000
281474976710655.000000	5.222673	2094	2331350528.000000
281474976710655.000000	5.262640	2095	2332362240.000000
281474976710655.000000	5.110041	2096	2333430016.000000
281474976710655.000000	5.282074	2097	2334442240.000000
281474976710655.000000	5.314312	2098	2335510272.000000
281474976710655.000000	5.340829	2099	2336521472.000000
281474976710655.000000	5.207278	2100	2337589760.000000
281474976710655.000000	5.287487	2101	2338601472.000000
281474976710655.000000	5.184358	2102	2339669504.000000
281474976710655.000000	5.273285	2103	2340681472.000000
281474976710655.000000	5.355870	2104	2341748992.000000
281474976710655.000000	5.139636	2105	2342760704.000000
281474976710655.000000	5.198901	2106	2343828736.000000
281474976710655.000000	5.292150	2107	2344840704.000000
281474976710655.000000	5.151489	2108	2345908480.000000
281474976710655.000000	5.283438	2109	2346920448.000000
281474976710655.000000	5.254519	2110	2347988224.000000
281474976710655.000000	5.303114	2111	2348999936.000000
281474976710655.000000	5.117482	2112	2350067456.000000
281474976710655.000000	5.201849	2113	2351079424.000000
281474976710655.000000	5.055536	2114	2352147456.000000
281474976710655.000000	5.208797	2115	2353159424.000000
281474976710655.000000	5.153205	2116	2354226944.000000
281474976710655.000000	5.065934	2117	2355238912.000000
281474976710655.000000	4.986769	2118	2356306688.000000
281474976710655.000000	5.071516	2119	2357318656.000000
281474976710655.000000	4.993600	2120	2358386432.000000
281474976710655.000000	5.156287	2121	2359398144.000000
281474976710655.000000	5.088517	2122	2360466176.000000
281474976710655.000000	5.139474	2123	2361478144.000000
281474976710655.000000	4.981526	2124	2362545664.000000
281474976710655.000000	5.045513	2125	2363557632.000000
281474976710655.000000	4.998376	2126	2364625408.000000
281474976710655.000000	5.053324	2127	2365637376.000000
281474976710655.000000	5.117255	2128	2366704896.000000
281474976710655.000000	5.081641	2129	2367716864.000000
281474976710655.000000	5.062005	2130	2368784896.000000
281474976710655.000000	5.069430	2131	2369796352.000000
281474976710655.000000	5.032961	2132	2370864640.000000
281474976710655.000000	5.131732	2133	2371876352.000000
281474976710655.000000	5.103127	2134	2372944128.000000
281474976710655.000000	5.031703	2135	2373956096.000000
281474976710655.000000	5.026077	2136	2375024128.000000
281474976710655.000000	5.095109	2137	2376035584.000000
281474976710655.000000	5.068226	2138	2377103616.000000
281474976710655.000000	5.069315	2139	2378115072.000000
281474976710655.000000	4.962604	2140	2379183104.000000
281474976710655.000000	5.074596	2141	2380195072.000000
281474976710655.000000	4.935271	2142	2381262848.000000
281474976710655.000000	5.112021	2143	2382274560.000000
281474976710655.000000	5.085279	2144	2383342336.000000
281474976710655.000000	5.160778	2145	2384354304.000000
281474976710655.000000	4.948500	2146	2385422080.000000
281474976710655.000000	4.922001	2147	2386434048.000000
281474976710655.000000	4.821240	2148	2387501824.000000
281474976710655.000000	5.029483	2149	2388513536.000000
281474976710655.000000	4.991894	2150	2389581056.000000
281474976710655.000000	5.015824	2151	2390593280.000000
281474976710655.000000	5.010552	2152	2391660800.000000
281474976710655.000000	5.189199	2153	2392673024.000000
281474976710655.000000	5.073660	2154	2393740800.000000
281474976710655.000000	5.178652	2155	2394752768.000000
281474976710655.000000	5.124793	2156	2395820288.000000
281474976710655.000000	5.122448	2157	2396832512.000000
281474976710655.000000	5.139624	2158	2397900288.000000
281474976710655.000000	5.250041	2159	2398912000.000000
281474976710655.000000	5.115425	2160	2399979520.000000
281474976710655.000000	5.184316	2161	2400991488.000000
281474976710655.000000	5.094148	2162	2402059520.000000
281474976710655.000000	5.099118	2163	2403070976.000000
281474976710655.000000	5.146650	2164	2404139264.000000
281474976710655.000000	5.196305	2165	2405150720.000000
281474976710655.000000	5.198818	2166	2406218752.000000
281474976710655.000000	5.325110	2167	2407230720.000000
281474976710655.000000	5.260680	2168	2408298496.000000
281474976710655.000000	5.314253	2169	2409310208.000000
281474976710655.000000	5.220639	2170	2410377984.000000
281474976710655.000000	5.260410	2171	2411390208.000000
281474976710655.000000	5.252891	2172	2412457728.000000
281474976710655.000000	5.166938	2173	2413469952.000000
281474976710655.000000	5.214670	2174	2414537472.000000
281474976710655.000000	5.313612	2175	2415549696.000000
281474976710655.000000	5.246028	2176	2416617216.000000
281474976710655.000000	5.281995	2177	2417629184.000000
281474976710655.000000	5.166571	2178	2418696704.000000
281474976710655.000000	5.242076	2179	2419708928.000000
281474976710655.000000	5.222172	2180	2420776192.000000
281474976710655.000000	5.218144	2181	2421788672.000000
281474976710655.000000	5.129773	2182	2422855936.000000
281474976710655.000000	5.124346	2183	2423868160.000000
281474976710655.000000	5.068616	2184	2424935680.000000
281474976710655.000000	5.192368	2185	2425947904.000000
281474976710655.000000	5.247034	2186	2427015680.000000
281474976710655.000000	5.224637	2187	2428027392.000000
281474976710655.000000	5.238957	2188	2429095168.000000
281474976710655.000000	5.154354	2189	2430107392.000000
281474976710655.000000	5.099783	2190	2431174912.000000
281474976710655.000000	5.131574	2191	2432186880.000000
281474976710655.000000	5.001492	2192	2433254656.000000
281474976710655.000000	5.060853	2193	2434266368.000000
281474976710655.000000	4.922827	2194	2435334400.000000
281474976710655.000000	5.040646	2195	2436346112.000000
281474976710655.000000	5.031717	2196	2437413888.000000
281474976710655.000000	5.142565	2197	2438425600.000000
281474976710655.000000	5.160308	2198	2439493376.000000
281474976710655.000000	5.041139	2199	2440505344.000000
281474976710655.000000	4.977283	2200	2441573376.000000
281474976710655.000000	5.026842	2201	2442585088.000000
281474976710655.000000	5.069709	2202	2443652864.000000
281474976710655.000000	5.117237	2203	2444664832.000000
281474976710655.000000	4.885637	2204	2445732608.000000
281474976710655.000000	4.937654	2205	2446744576.000000
281474976710655.000000	5.045790	2206	2447812352.000000
281474976710655.000000	4.984544	2207	2448823808.000000
281474976710655.000000	5.048149	2208	2449891840.000000
281474976710655.000000	5.049130	2209	2450904064.000000
281474976710655.000000	4.952772	2210	2451971584.000000
281474976710655.000000	5.151124	2211	2452983808.000000
281474976710655.000000	5.023906	2212	2454051328.000000
281474976710655.000000	5.101274	2213	2455063296.000000
281474976710655.000000	5.095565	2214	2456131328.000000
281474976710655.000000	4.988386	2215	2457142784.000000
281474976710655.000000	4.987390	2216	2458210560.000000
281474976710655.000000	5.121288	2217	2459222016.000000
281474976710655.000000	5.193051	2218	2460290304.000000
281474976710655.000000	5.151618	2219	2461302016.000000
281474976710655.000000	5.072792	2220	2462370048.000000
281474976710655.000000	5.237966	2221	2463382016.000000
281474976710655.000000	5.099416	2222	2464449536.000000
281474976710655.000000	5.118206	2223	2465461504.000000
281474976710655.000000	5.105900	2224	2466529280.000000
281474976710655.000000	5.110065	2225	2467541504.000000
281474976710655.000000	5.029149	2226	2468609024.000000
281474976710655.000000	5.101642	2227	2469620736.000000
281474976710655.000000	5.082144	2228	2470688768.000000
281474976710655.000000	5.232680	2229	2471700480.000000
281474976710655.000000	5.054155	2230	2472768512.000000
281474976710655.000000	5.182845	2231	2473780224.000000
281474976710655.000000	5.142124	2232	2474848000.000000
281474976710655.000000	5.220994	2233	2475859968.000000
281474976710655.000000	5.134812	2234	2476927488.000000
281474976710655.000000	5.043201	2235	2477939712.000000
281474976710655.000000	5.107682	2236	2479007488.000000
281474976710655.000000	5.179724	2237	2480019456.000000
281474976710655.000000	5.207275	2238	2481086720.000000
281474976710655.000000	5.243546	2239	2482098688.000000
281474976710655.000000	5.170225	2240	2483166464.000000
281474976710655.000000	5.329244	2241	2484178688.000000
281474976710655.000000	5.196197	2242	2485246208.000000
281474976710655.000000	5.277946	2243	2486258432.000000
281474976710655.000000	5.176316	2244	2487325952.000000
281474976710655.000000	5.155321	2245	2488338176.000000
281474976710655.000000	5.133748	2246	2489405696.000000
281474976710655.000000	5.131308	2247	2490417664.000000
281474976710655.000000	4.921511	2248	2491485440.000000
281474976710655.000000	5.160325	2249	2492497408.000000
281474976710655.000000	4.965485	2250	2493564928.000000
281474976710655.000000	5.150463	2251	2494577152.000000
281474976710655.000000	5.061711	2252	2495644672.000000
281474976710655.000000	5.159626	2253	2496656384.000000
281474976710655.000000	5.026886	2254	2497724160.000000
281474976710655.000000	5.092512	2255	2498736128.000000
281474976710655.000000	4.977617	2256	2499803904.000000
281474976710655.000000	5.105300	2257	2500816128.000000
281474976710655.000000	4.943895	2258	2501883648.000000
281474976710655.000000	5.075636	2259	2502895616.000000
281474976710655.000000	4.919189	2260	2503963392.000000
281474976710655.000000	5.114489	2261	2504975360.000000
281474976710655.000000	4.965515	2262	2506042880.000000
281474976710655.000000	5.151172	2263	2507055104.000000
281474976710655.000000	5.051229	2264	2508122368.000000
281474976710655.000000	5.106271	2265	2509134336.000000
281474976710655.000000	5.071588	2266	2510202368.000000
281474976710655.000000	5.073861	2267	2511214080.000000
281474976710655.000000	5.008347	2268	2512282368.000000
281474976710655.000000	5.073779	2269	2513293824.000000
281474976710655.000000	4.979005	2270	2514361856.000000
281474976710655.000000	5.137572	2271	2515373824.000000
281474976710655.000000	5.010735	2272	2516441600.000000
281474976710655.000000	5.161304	2273	2517453568.000000
281474976710655.000000	5.018614	2274	2518521344.000000
281474976710655.000000	4.932585	2275	2519532800.000000
281474976710655.000000	4.913404	2276	2520600832.000000
281474976710655.000000	5.067587	2277	2521612800.000000
281474976710655.000000	5.052482	2278	2522680320.000000
281474976710655.000000	5.082197	2279	2523692288.000000
281474976710655.000000	5.050408	2280	2524760064.000000
281474976710655.000000	5.293908	2281	2525771776.000000
281474976710655.000000	5.197552	2282	2526839552.000000
281474976710655.000000	5.119988	2283	2527851520.000000
281474976710655.000000	5.057289	2284	2528919296.000000
281474976710655.000000	5.108505	2285	2529931264.000000
281474976710655.000000	5.136814	2286	2530999040.000000
281474976710655.000000	5.191987	2287	2532010752.000000
281474976710655.000000	5.096714	2288	2533078784.000000
281474976710655.000000	5.120115	2289	2534090496.000000
281474976710655.000000	4.997148	2290	2535158784.000000
281474976710655.000000	5.103422	2291	2536170496.000000
281474976710655.000000	5.015028	2292	2537238272.000000
281474976710655.000000	5.192586	2293	2538249728.000000
281474976710655.000000	5.125137	2294	2539317760.000000
281474976710655.000000	5.111826	2295	2540329472.000000
281474976710655.000000	5.077729	2296	2541397504.000000
281474976710655.000000	5.121849	2297	2542408960.000000
281474976710655.000000	4.982063	2298	2543477248.000000
281474976710655.000000	5.266047	2299	2544488448.000000
281474976710655.000000	5.223490	2300	2545557248.000000
281474976710655.000000	5.138246	2301	2546568448.000000
281474976710655.000000	5.071839	2302	2547636480.000000
281474976710655.000000	5.077842	2303	2548648192.000000
281474976710655.000000	5.115187	2304	2549716224.000000
281474976710655.000000	5.160267	2305	2550727936.000000
281474976710655.000000	5.072510	2306	2551796224.000000
281474976710655.000000	5.113968	2307	2552807680.000000
281474976710655.000000	5.103857	2308	2553875456.000000
281474976710655.000000	5.066578	2309	2554886912.000000
281474976710655.000000	5.029814	2310	2555955456.000000
281474976710655.000000	5.086091	2311	2556967424.000000
281474976710655.000000	5.133160	2312	2558034944.000000
281474976710655.000000	5.284160	2313	2559046656.000000
281474976710655.000000	4.989787	2314	2560114688.000000
281474976710655.000000	4.942655	2315	2561126656.000000
281474976710655.000000	4.988646	2316	2562194688.000000
281474976710655.000000	5.285255	2317	2563206400.000000
281474976710655.000000	5.111254	2318	2564273920.000000
281474976710655.000000	5.213339	2319	2565285888.000000
281474976710655.000000	4.998621	2320	2566353152.000000
281474976710655.000000	5.232893	2321	2567365376.000000
281474976710655.000000	5.093311	2322	2568433152.000000
281474976710655.000000	5.309762	2323	2569444864.000000
281474976710655.000000	5.243119	2324	2570512640.000000
281474976710655.000000	5.055345	2325	2571524608.000000
281474976710655.000000	5.013427	2326	2572592384.000000
281474976710655.000000	5.160474	2327	2573604864.000000
