crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	5.520411	3208	3722287616.000000
281474976710655.000000	4.993309	3209	3723327744.000000
281474976710655.000000	5.390080	3210	3724403968.000000
281474976710655.000000	5.037472	3211	3725443840.000000
281474976710655.000000	5.256071	3212	3726520064.000000
281474976710655.000000	5.393735	3213	3727559424.000000
281474976710655.000000	5.189098	3214	3728635648.000000
281474976710655.000000	4.980318	3215	3729675776.000000
281474976710655.000000	5.391863	3216	3730752768.000000
281474976710655.000000	4.811803	3217	3731791104.000000
281474976710655.000000	5.252605	3218	3732869632.000000
281474976710655.000000	5.280034	3219	3733906688.000000
281474976710655.000000	5.235335	3220	3734985472.000000
281474976710655.000000	5.148973	3221	3736022784.000000
281474976710655.000000	5.640641	3222	3737101824.000000
281474976710655.000000	5.026323	3223	3738138112.000000
281474976710655.000000	5.337088	3224	3739218176.000000
281474976710655.000000	5.123316	3225	3740254208.000000
281474976710655.000000	5.099182	3226	3741334272.000000
281474976710655.000000	5.513060	3227	3742370816.000000
281474976710655.000000	5.431131	3228	3743450368.000000
281474976710655.000000	4.905653	3229	3744486400.000000
281474976710655.000000	5.682398	3230	3745565696.000000
281474976710655.000000	4.669059	3231	3746601984.000000
281474976710655.000000	5.167540	3232	3747682304.000000
281474976710655.000000	5.134306	3233	3748718336.000000
281474976710655.000000	4.699548	3234	3749799936.000000
281474976710655.000000	5.406198	3235	3750835456.000000
281474976710655.000000	5.684217	3236	3751915008.000000
281474976710655.000000	4.783397	3237	3752951040.000000
281474976710655.000000	5.372519	3238	3754031360.000000
281474976710655.000000	5.370002	3239	3755066624.000000
281474976710655.000000	5.347006	3240	3756146944.000000
281474976710655.000000	5.203096	3241	3757182976.000000
281474976710655.000000	5.273501	3242	3758262528.000000
281474976710655.000000	5.198308	3243	3759299584.000000
281474976710655.000000	5.516508	3244	3760378624.000000
281474976710655.000000	5.155262	3245	3761415424.000000
281474976710655.000000	5.479599	3246	3762494720.000000
281474976710655.000000	4.931679	3247	3763531520.000000
281474976710655.000000	5.151231	3248	3764610304.000000
281474976710655.000000	5.188045	3249	3765648384.000000
281474976710655.000000	5.224237	3250	3766725632.000000
281474976710655.000000	5.079555	3251	3767764992.000000
281474976710655.000000	5.510412	3252	3768841984.000000
281474976710655.000000	4.984487	3253	3769880832.000000
281474976710655.000000	5.427053	3254	3770957824.000000
281474976710655.000000	4.928743	3255	3771996672.000000
281474976710655.000000	5.140480	3256	3773073920.000000
281474976710655.000000	5.229661	3257	3774113280.000000
281474976710655.000000	5.317339	3258	3775189504.000000
281474976710655.000000	5.203269	3259	3776229376.000000
281474976710655.000000	5.567955	3260	3777305856.000000
281474976710655.000000	4.970444	3261	3778345472.000000
281474976710655.000000	5.361707	3262	3779422464.000000
281474976710655.000000	4.934899	3263	3780460544.000000
281474976710655.000000	5.074605	3264	3781538560.000000
281474976710655.000000	5.206992	3265	3782576896.000000
281474976710655.000000	5.183722	3266	3783654400.000000
281474976710655.000000	5.224828	3267	3784692992.000000
281474976710655.000000	5.478801	3268	3785771008.000000
281474976710655.000000	4.905087	3269	3786808576.000000
281474976710655.000000	5.425040	3270	3787887616.000000
281474976710655.000000	5.095594	3271	3788924160.000000
281474976710655.000000	5.184661	3272	3790003712.000000
281474976710655.000000	5.201169	3273	3791040000.000000
281474976710655.000000	5.526286	3274	3792119808.000000
281474976710655.000000	4.994452	3275	3793156352.000000
281474976710655.000000	5.716035	3276	3794235904.000000
281474976710655.000000	5.056915	3277	3795271680.000000
281474976710655.000000	5.067104	3278	3796353536.000000
281474976710655.000000	5.158993	3279	3797387776.000000
281474976710655.000000	4.955296	3280	3798468864.000000
281474976710655.000000	5.286176	3281	3799504128.000000
281474976710655.000000	5.693212	3282	3800584704.000000
281474976710655.000000	4.876967	3283	3801619968.000000
281474976710655.000000	5.203396	3284	3802700544.000000
281474976710655.000000	5.111377	3285	3803735296.000000
281474976710655.000000	5.244055	3286	3804816128.000000
281474976710655.000000	4.915313	3287	3805852416.000000
281474976710655.000000	5.175890	3288	3806932224.000000
281474976710655.000000	5.118746	3289	3807968768.000000
281474976710655.000000	5.392185	3290	3809048832.000000
281474976710655.000000	5.011766	3291	3810084608.000000
281474976710655.000000	5.347661	3292	3811164672.000000
281474976710655.000000	5.273306	3293	3812200704.000000
281474976710655.000000	5.205622	3294	3813280512.000000
281474976710655.000000	5.249181	3295	3814317056.000000
281474976710655.000000	5.563857	3296	3815396096.000000
281474976710655.000000	4.960309	3297	3816433408.000000
281474976710655.000000	5.266460	3298	3817512192.000000
281474976710655.000000	5.151537	3299	3818549504.000000
281474976710655.000000	5.229349	3300	3819627776.000000
281474976710655.000000	5.289983	3301	3820666112.000000
281474976710655.000000	5.345167	3302	3821743360.000000
281474976710655.000000	5.364480	3303	3822782720.000000
281474976710655.000000	5.417723	3304	3823859456.000000
281474976710655.000000	4.913654	3305	3824898560.000000
281474976710655.000000	5.240244	3306	3825975808.000000
281474976710655.000000	5.246735	3307	3827014656.000000
281474976710655.000000	5.246940	3308	3828091392.000000
281474976710655.000000	5.349617	3309	3829131008.000000
281474976710655.000000	5.401668	3310	3830207488.000000
281474976710655.000000	4.950728	3311	3831247104.000000
281474976710655.000000	5.396319	3312	3832323840.000000
281474976710655.000000	4.965184	3313	3833362432.000000
281474976710655.000000	5.225599	3314	3834439936.000000
281474976710655.000000	5.282756	3315	3835478784.000000
281474976710655.000000	5.548105	3316	3836556288.000000
281474976710655.000000	4.983481	3317	3837594368.000000
281474976710655.000000	5.379813	3318	3838673152.000000
281474976710655.000000	5.192400	3319	3839709696.000000
281474976710655.000000	5.245769	3320	3840788992.000000
281474976710655.000000	5.247396	3321	3841826048.000000
281474976710655.000000	5.250104	3322	3842905344.000000
281474976710655.000000	5.058218	3323	3843942400.000000
281474976710655.000000	5.486644	3324	3845021952.000000
281474976710655.000000	4.991672	3325	3846057472.000000
281474976710655.000000	5.337688	3326	3847138048.000000
281474976710655.000000	5.158907	3327	3848173312.000000
281474976710655.000000	5.108504	3328	3849253888.000000
281474976710655.000000	5.102191	3329	3850289920.000000
281474976710655.000000	5.374745	3330	3851370240.000000
281474976710655.000000	5.007093	3331	3852406016.000000
281474976710655.000000	5.636161	3332	3853486592.000000
281474976710655.000000	5.168867	3333	3854521344.000000
281474976710655.000000	5.395939	3334	3855602432.000000
281474976710655.000000	5.225940	3335	3856637184.000000
281474976710655.000000	5.170432	3336	3857718272.000000
281474976710655.000000	5.057092	3337	3858754048.000000
281474976710655.000000	5.246648	3338	3859833856.000000
281474976710655.000000	5.008482	3339	3860870400.000000
281474976710655.000000	5.491899	3340	3861950720.000000
281474976710655.000000	5.038682	3341	3862985728.000000
281474976710655.000000	5.268344	3342	3864066048.000000
281474976710655.000000	5.078256	3343	3865102080.000000
281474976710655.000000	5.144939	3344	3866181632.000000
281474976710655.000000	5.197967	3345	3867218944.000000
281474976710655.000000	5.418703	3346	3868297984.000000
281474976710655.000000	5.010222	3347	3869335296.000000
281474976710655.000000	5.621179	3348	3870413824.000000
281474976710655.000000	5.039674	3349	3871450624.000000
281474976710655.000000	5.311621	3350	3872529408.000000
281474976710655.000000	5.197574	3351	3873567488.000000
281474976710655.000000	5.298306	3352	3874644992.000000
281474976710655.000000	5.099541	3353	3875684608.000000
281474976710655.000000	5.436728	3354	3876761344.000000
281474976710655.000000	4.980850	3355	3877800192.000000
281474976710655.000000	5.378297	3356	3878877184.000000
281474976710655.000000	5.163750	3357	3879915776.000000
281474976710655.000000	5.246121	3358	3880992256.000000
281474976710655.000000	5.172008	3359	3882032640.000000
281474976710655.000000	5.335122	3360	3883108864.000000
281474976710655.000000	4.801948	3361	3884148480.000000
281474976710655.000000	5.004099	3362	3885225216.000000
281474976710655.000000	5.376540	3363	3886264320.000000
281474976710655.000000	5.369740	3364	3887341312.000000
281474976710655.000000	5.342329	3365	3888380416.000000
281474976710655.000000	5.534309	3366	3889457152.000000
281474976710655.000000	4.661550	3367	3890497280.000000
281474976710655.000000	5.193500	3368	3891574784.000000
281474976710655.000000	5.451364	3369	3892611584.000000
281474976710655.000000	5.112305	3370	3893690112.000000
281474976710655.000000	5.031864	3371	3894727680.000000
281474976710655.000000	5.355872	3372	3895806208.000000
281474976710655.000000	5.274921	3373	3896843520.000000
281474976710655.000000	5.494845	3374	3897922304.000000
281474976710655.000000	5.008217	3375	3898959872.000000
281474976710655.000000	5.167120	3376	3900039168.000000
281474976710655.000000	5.306026	3377	3901075456.000000
281474976710655.000000	5.548783	3378	3902155008.000000
281474976710655.000000	5.260097	3379	3903191296.000000
281474976710655.000000	5.337492	3380	3904271360.000000
281474976710655.000000	5.371871	3381	3905307392.000000
281474976710655.000000	5.416075	3382	3906386944.000000
281474976710655.000000	5.073015	3383	3907423488.000000
281474976710655.000000	5.566217	3384	3908503552.000000
281474976710655.000000	4.927562	3385	3909539584.000000
281474976710655.000000	5.106584	3386	3910619648.000000
281474976710655.000000	5.116115	3387	3911655424.000000
281474976710655.000000	5.222203	3388	3912735744.000000
281474976710655.000000	5.179369	3389	3913771520.000000
281474976710655.000000	5.283681	3390	3914851328.000000
281474976710655.000000	5.149633	3391	3915887872.000000
281474976710655.000000	5.586110	3392	3916967680.000000
281474976710655.000000	4.927471	3393	3918003456.000000
281474976710655.000000	5.321407	3394	3919083776.000000
281474976710655.000000	5.659473	3395	3920119808.000000
281474976710655.000000	5.442667	3396	3921199104.000000
281474976710655.000000	5.054016	3397	3922236672.000000
281474976710655.000000	5.386091	3398	3923315200.000000
281474976710655.000000	4.867922	3399	3924352768.000000
281474976710655.000000	5.107724	3400	3925431296.000000
281474976710655.000000	5.299971	3401	3926468864.000000
281474976710655.000000	5.429144	3402	3927546880.000000
281474976710655.000000	5.149614	3403	3928585216.000000
281474976710655.000000	5.580986	3404	3929662464.000000
281474976710655.000000	4.834440	3405	3930701312.000000
281474976710655.000000	5.235190	3406	3931778560.000000
281474976710655.000000	5.089992	3407	3932817408.000000
281474976710655.000000	5.245392	3408	3933894656.000000
281474976710655.000000	5.489038	3409	3934933504.000000
281474976710655.000000	5.505930	3410	3936010240.000000
281474976710655.000000	4.941919	3411	3937050112.000000
281474976710655.000000	5.371701	3412	3938126592.000000
281474976710655.000000	5.021708	3413	3939165696.000000
281474976710655.000000	5.052951	3414	3940242688.000000
281474976710655.000000	5.280677	3415	3941282304.000000
281474976710655.000000	5.541018	3416	3942358784.000000
281474976710655.000000	5.102886	3417	3943397888.000000
281474976710655.000000	5.621316	3418	3944475136.000000
281474976710655.000000	4.923844	3419	3945513472.000000
281474976710655.000000	5.270967	3420	3946591488.000000
281474976710655.000000	5.022882	3421	3947629312.000000
281474976710655.000000	5.191475	3422	3948708096.000000
281474976710655.000000	5.299046	3423	3949745408.000000
281474976710655.000000	5.345776	3424	3950823936.000000
281474976710655.000000	5.296858	3425	3951861248.000000
281474976710655.000000	5.461974	3426	3952940288.000000
281474976710655.000000	4.908153	3427	3953977088.000000
281474976710655.000000	5.329589	3428	3955056896.000000
281474976710655.000000	5.138495	3429	3956092928.000000
281474976710655.000000	5.165482	3430	3957173248.000000
281474976710655.000000	5.244699	3431	3958209024.000000
281474976710655.000000	5.442486	3432	3959288832.000000
281474976710655.000000	4.952434	3433	3960325120.000000
281474976710655.000000	5.452482	3434	3961404928.000000
281474976710655.000000	4.864891	3435	3962440960.000000
281474976710655.000000	5.423671	3436	3963521536.000000
281474976710655.000000	4.959324	3437	3964556800.000000
281474976710655.000000	5.319556	3438	3965637888.000000
281474976710655.000000	5.260869	3439	3966672896.000000
281474976710655.000000	5.314328	3440	3967753216.000000
281474976710655.000000	5.222493	3441	3968788992.000000
281474976710655.000000	5.439446	3442	3969869056.000000
281474976710655.000000	4.884031	3443	3970905344.000000
281474976710655.000000	5.277083	3444	3971985664.000000
281474976710655.000000	5.055007	3445	3973021696.000000
281474976710655.000000	5.591661	3446	3974101760.000000
281474976710655.000000	5.372805	3447	3975137280.000000
281474976710655.000000	5.454319	3448	3976216576.000000
281474976710655.000000	5.069503	3449	3977253888.000000
281474976710655.000000	5.202031	3450	3978332672.000000
281474976710655.000000	5.397092	3451	3979371520.000000
281474976710655.000000	5.745476	3452	3980449280.000000
281474976710655.000000	5.007737	3453	3981485568.000000
281474976710655.000000	5.628478	3454	3982565120.000000
281474976710655.000000	5.113183	3455	3983602944.000000
281474976710655.000000	5.105201	3456	3984680448.000000
281474976710655.000000	4.920968	3457	3985719296.000000
281474976710655.000000	4.854088	3458	3986797312.000000
281474976710655.000000	5.404797	3459	3987836416.000000
281474976710655.000000	6.109874	3460	3988913152.000000
281474976710655.000000	5.166745	3461	3989950208.000000
281474976710655.000000	5.862230	3462	3991028224.000000
281474976710655.000000	4.823843	3463	3992067072.000000
281474976710655.000000	5.315452	3464	3993144064.000000
281474976710655.000000	4.986615	3465	3994183168.000000
281474976710655.000000	5.299754	3466	3995260672.000000
281474976710655.000000	5.298657	3467	3996299008.000000
281474976710655.000000	5.390189	3468	3997376768.000000
281474976710655.000000	5.278216	3469	3998415104.000000
281474976710655.000000	5.524101	3470	3999492352.000000
281474976710655.000000	5.067213	3471	4000531456.000000
281474976710655.000000	5.469860	3472	4001609216.000000
281474976710655.000000	4.971697	3473	4002647040.000000
281474976710655.000000	5.421126	3474	4003725824.000000
281474976710655.000000	5.100943	3475	4004762624.000000
281474976710655.000000	5.331676	3476	4005841920.000000
281474976710655.000000	5.337090	3477	4006878208.000000
281474976710655.000000	5.285610	3478	4007957760.000000
281474976710655.000000	5.129607	3479	4008994816.000000
281474976710655.000000	5.480407	3480	4010073856.000000
281474976710655.000000	5.012019	3481	4011110656.000000
281474976710655.000000	5.457598	3482	4012190464.000000
281474976710655.000000	5.000221	3483	4013226240.000000
281474976710655.000000	5.256643	3484	4014306560.000000
281474976710655.000000	5.222878	3485	4015342336.000000
281474976710655.000000	5.220804	3486	4016422400.000000
281474976710655.000000	5.172357	3487	4017458688.000000
281474976710655.000000	5.462917	3488	4018538752.000000
281474976710655.000000	4.898971	3489	4019575040.000000
281474976710655.000000	5.488323	3490	4020654848.000000
281474976710655.000000	5.193607	3491	4021690368.000000
281474976710655.000000	5.293354	3492	4022770688.000000
281474976710655.000000	5.236200	3493	4023806976.000000
281474976710655.000000	5.196652	3494	4024886528.000000
281474976710655.000000	4.951482	3495	4025923584.000000
281474976710655.000000	5.434495	3496	4027003136.000000
281474976710655.000000	5.039967	3497	4028038656.000000
281474976710655.000000	5.258915	3498	4029118720.000000
281474976710655.000000	5.307455	3499	4030155008.000000
281474976710655.000000	5.427691	3500	4031234304.000000
281474976710655.000000	5.035084	3501	4032271616.000000
281474976710655.000000	5.428908	3502	4033350400.000000
281474976710655.000000	4.891245	3503	4034387968.000000
281474976710655.000000	5.337900	3504	4035466496.000000
281474976710655.000000	5.324119	3505	4036503808.000000
281474976710655.000000	5.276531	3506	4037582080.000000
281474976710655.000000	5.249176	3507	4038620416.000000
281474976710655.000000	5.428624	3508	4039698176.000000
281474976710655.000000	4.881783	3509	4040737024.000000
281474976710655.000000	5.201845	3510	4041814528.000000
281474976710655.000000	5.211484	3511	4042852608.000000
281474976710655.000000	5.215281	3512	4043929856.000000
281474976710655.000000	5.229218	3513	4044968704.000000
281474976710655.000000	5.450210	3514	4046045696.000000
281474976710655.000000	4.968060	3515	4047085056.000000
281474976710655.000000	5.361876	3516	4048162048.000000
281474976710655.000000	4.867769	3517	4049200640.000000
281474976710655.000000	5.179567	3518	4050278400.000000
281474976710655.000000	5.240692	3519	4051316480.000000
281474976710655.000000	5.195090	3520	4052394240.000000
281474976710655.000000	5.243280	3521	4053432832.000000
281474976710655.000000	5.278746	3522	4054510336.000000
281474976710655.000000	5.082905	3523	4055548928.000000
281474976710655.000000	5.424381	3524	4056626688.000000
281474976710655.000000	5.048756	3525	4057664768.000000
281474976710655.000000	5.522869	3526	4058743296.000000
281474976710655.000000	5.061141	3527	4059780352.000000
281474976710655.000000	5.495967	3528	4060859648.000000
281474976710655.000000	5.141989	3529	4061895936.000000
281474976710655.000000	5.186008	3530	4062975488.000000
281474976710655.000000	5.136929	3531	4064012288.000000
281474976710655.000000	5.251412	3532	4065091840.000000
281474976710655.000000	5.408947	3533	4066128384.000000
281474976710655.000000	5.495377	3534	4067207936.000000
281474976710655.000000	5.117105	3535	4068244224.000000
281474976710655.000000	5.437186	3536	4069324288.000000
281474976710655.000000	4.960901	3537	4070359808.000000
281474976710655.000000	5.168892	3538	4071440384.000000
281474976710655.000000	5.115484	3539	4072476160.000000
281474976710655.000000	5.218356	3540	4073555968.000000
281474976710655.000000	5.276008	3541	4074592512.000000
281474976710655.000000	5.566439	3542	4075672320.000000
281474976710655.000000	4.940275	3543	4076707840.000000
281474976710655.000000	5.179645	3544	4077788416.000000
281474976710655.000000	5.202908	3545	4078824192.000000
281474976710655.000000	5.158111	3546	4079904256.000000
281474976710655.000000	5.180088	3547	4080940800.000000
281474976710655.000000	5.442806	3548	4082020352.000000
281474976710655.000000	4.990524	3549	4083056384.000000
281474976710655.000000	5.310956	3550	4084136448.000000
281474976710655.000000	5.019606	3551	4085172480.000000
281474976710655.000000	5.092662	3552	4086252032.000000
281474976710655.000000	5.199059	3553	4087289088.000000
281474976710655.000000	5.352635	3554	4088367872.000000
281474976710655.000000	5.151572	3555	4089405184.000000
281474976710655.000000	5.657969	3556	4090483968.000000
281474976710655.000000	4.967123	3557	4091521024.000000
281474976710655.000000	5.237262	3558	4092600064.000000
281474976710655.000000	5.243596	3559	4093637376.000000
281474976710655.000000	5.211501	3560	4094715392.000000
281474976710655.000000	5.160642	3561	4095753728.000000
281474976710655.000000	5.465590	3562	4096831488.000000
281474976710655.000000	5.026458	3563	4097870336.000000
281474976710655.000000	5.408402	3564	4098947840.000000
281474976710655.000000	5.090938	3565	4099985920.000000
281474976710655.000000	5.209899	3566	4101063168.000000
281474976710655.000000	5.205579	3567	4102102016.000000
281474976710655.000000	5.327839	3568	4103179264.000000
281474976710655.000000	5.023241	3569	4104218368.000000
281474976710655.000000	5.377818	3570	4105295872.000000
281474976710655.000000	5.084986	3571	4106334208.000000
281474976710655.000000	5.204342	3572	4107411456.000000
281474976710655.000000	5.271384	3573	4108450304.000000
281474976710655.000000	5.458595	3574	4109527552.000000
281474976710655.000000	5.031730	3575	4110566656.000000
281474976710655.000000	5.344476	3576	4111644416.000000
281474976710655.000000	5.040384	3577	4112681984.000000
281474976710655.000000	5.154610	3578	4113760256.000000
281474976710655.000000	5.238137	3579	4114797824.000000
281474976710655.000000	5.497719	3580	4115876096.000000
281474976710655.000000	4.996591	3581	4116913920.000000
281474976710655.000000	5.544370	3582	4117992704.000000
281474976710655.000000	5.108687	3583	4119029504.000000
281474976710655.000000	5.109125	3584	4120109312.000000
281474976710655.000000	5.360602	3585	4121145856.000000
281474976710655.000000	5.348796	3586	4122224896.000000
281474976710655.000000	5.167690	3587	4123261696.000000
281474976710655.000000	5.520658	3588	4124341504.000000
281474976710655.000000	5.113765	3589	4125377024.000000
281474976710655.000000	5.282931	3590	4126457600.000000
281474976710655.000000	5.299774	3591	4127493120.000000
281474976710655.000000	5.260361	3592	4128573440.000000
281474976710655.000000	5.026481	3593	4129609472.000000
281474976710655.000000	5.601895	3594	4130689024.000000
281474976710655.000000	4.989838	3595	4131725312.000000
281474976710655.000000	5.390789	3596	4132805376.000000
281474976710655.000000	5.194979	3597	4133841152.000000
281474976710655.000000	5.269744	3598	4134921472.000000
281474976710655.000000	5.180982	3599	4135957504.000000
281474976710655.000000	5.268873	3600	4137037824.000000
281474976710655.000000	5.193504	3601	4138073856.000000
281474976710655.000000	5.502588	3602	4139153664.000000
281474976710655.000000	4.963946	3603	4140189952.000000
281474976710655.000000	5.497461	3604	4141270016.000000
281474976710655.000000	4.992409	3605	4142306048.000000
281474976710655.000000	5.247650	3606	4143385856.000000
281474976710655.000000	5.126766	3607	4144421888.000000
281474976710655.000000	5.326978	3608	4145501440.000000
281474976710655.000000	5.106745	3609	4146538496.000000
281474976710655.000000	5.494803	3610	4147617792.000000
281474976710655.000000	5.030592	3611	4148654592.000000
281474976710655.000000	5.424434	3612	4149733888.000000
281474976710655.000000	5.113657	3613	4150770688.000000
281474976710655.000000	5.163420	3614	4151849216.000000
281474976710655.000000	5.241223	3615	4152887296.000000
281474976710655.000000	5.391708	3616	4153965056.000000
281474976710655.000000	5.188015	3617	4155003648.000000
281474976710655.000000	5.531101	3618	4156081408.000000
281474976710655.000000	4.865214	3619	4157119488.000000
281474976710655.000000	5.147400	3620	4158197504.000000
281474976710655.000000	5.219558	3621	4159235328.000000
281474976710655.000000	5.274312	3622	4160312832.000000
281474976710655.000000	5.152781	3623	4161351936.000000
281474976710655.000000	6.042442	3624	4162429184.000000
281474976710655.000000	4.804656	3625	4163468032.000000
281474976710655.000000	5.362552	3626	4164545536.000000
281474976710655.000000	4.975591	3627	4165583360.000000
281474976710655.000000	5.184743	3628	4166660608.000000
281474976710655.000000	5.181663	3629	4167699968.000000
281474976710655.000000	5.451360	3630	4168777728.000000
281474976710655.000000	4.928398	3631	4169815808.000000
281474976710655.000000	5.546423	3632	4170894080.000000
281474976710655.000000	5.041121	3633	4171931136.000000
281474976710655.000000	5.178295	3634	4173010432.000000
281474976710655.000000	5.137588	3635	4174047232.000000
281474976710655.000000	5.266038	3636	4175125760.000000
281474976710655.000000	5.113507	3637	4176163328.000000
281474976710655.000000	5.474651	3638	4177242112.000000
281474976710655.000000	5.009548	3639	4178279168.000000
