time (s)	coil I (A)	last det (V)	int current (uC)
5646.328775	1.770505	0.833414	768.399292
5646.329746	2.258855	0.833414	2961.747559
5646.330682	0.802559	0.833414	3712.942383
5646.331585	0.091816	0.833414	3795.852539
5646.332476	0.091644	0.833414	3877.507568
5646.333454	0.091736	0.833414	3967.225098
5646.334364	0.091692	0.833414	4050.664795
5646.335252	0.091802	0.833414	4132.184570
5646.336228	0.091743	0.833414	4221.726074
5646.337158	0.091761	0.833414	4307.064453
5646.338054	0.091718	0.833414	4389.243164
5646.338974	0.091714	0.833414	4473.620117
5646.339926	0.091761	0.833414	4560.977051
5647.405024	1.804252	0.782484	806.500488
5647.405980	2.259218	0.782484	2966.312500
5647.406910	0.814622	0.782484	3723.910645
5647.407809	0.091677	0.782484	3806.328613
5647.408694	0.091663	0.782484	3887.449951
5647.409672	0.091699	0.782484	3977.131836
5647.410597	0.091729	0.782484	4061.980713
5647.411505	0.091648	0.782484	4145.197266
5647.412432	0.091725	0.782484	4230.226074
5647.413331	0.091699	0.782484	4312.663574
5647.414320	0.091743	0.782484	4403.397461
5647.415244	0.091846	0.782484	4488.262695
5647.416146	0.091710	0.782484	4570.985352
5648.419295	1.797876	0.829181	801.852661
5648.420222	2.260737	0.829181	2897.556152
5648.421146	0.884264	0.829181	3714.615967
5648.422053	0.091934	0.829181	3797.999756
5648.423008	0.091681	0.829181	3885.554932
5648.423932	0.091743	0.829181	3970.325684
5648.424826	0.091729	0.829181	4052.331055
5648.425783	0.091798	0.829181	4140.181641
5648.426697	0.091710	0.829181	4224.004883
5648.427606	0.091732	0.829181	4307.389648
5648.428495	0.091688	0.829181	4388.900391
5648.429488	0.091780	0.829181	4480.037598
5648.430413	0.091772	0.829181	4564.927246
5649.496031	1.792811	0.788136	790.629761
5649.496962	2.260891	0.788136	2895.519531
5649.497871	0.918182	0.788136	3730.147461
5649.498828	0.092131	0.788136	3818.317139
5649.499741	0.091619	0.788136	3901.964844
5649.500656	0.091714	0.788136	3985.883057
5649.501543	0.091714	0.788136	4067.233154
5649.502534	0.091868	0.788136	4158.273926
5649.503451	0.091820	0.788136	4242.473145
5649.504349	0.091794	0.788136	4324.904297
5649.505245	0.091849	0.788136	4407.201172
5649.506220	0.091754	0.788136	4496.661621
5649.507146	0.091729	0.788136	4581.602051
5650.510299	1.795386	0.827424	798.946655
5650.511206	2.262264	0.827424	2850.820312
5650.512175	0.869553	0.827424	3693.417480
5650.513096	0.091761	0.827424	3777.929687
5650.514005	0.091644	0.827424	3861.234375
5650.514891	0.091736	0.827424	3942.512207
5650.515874	0.091707	0.827424	4032.659668
5650.516806	0.091721	0.827424	4118.144043
5650.517702	0.091739	0.827424	4200.342773
5650.518646	0.091739	0.827424	4286.944824
5650.519572	0.091846	0.827424	4371.994141
5650.520470	0.091696	0.827424	4454.336914
5650.521368	0.091838	0.827424	4536.807617
5651.586512	1.781759	0.787870	785.755737
5651.587421	2.262561	0.787870	2842.423828
5651.588317	0.995599	0.787870	3734.480957
5651.589310	0.091879	0.787870	3825.716553
5651.590232	0.091622	0.787870	3910.192383
