crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	5.236383	1179	0.000000
281474976710655.000000	5.768065	1180	0.000000
281474976710655.000000	5.595190	1181	0.000000
281474976710655.000000	5.838163	1182	0.000000
281474976710655.000000	5.803076	1183	0.000000
281474976710655.000000	5.768430	1184	0.000000
281474976710655.000000	5.591423	1185	0.000000
281474976710655.000000	5.666736	1186	0.000000
281474976710655.000000	5.594323	1187	0.000000
281474976710655.000000	5.540174	1188	0.000000
281474976710655.000000	5.572867	1189	0.000000
281474976710655.000000	5.597407	1190	0.000000
281474976710655.000000	5.689570	1191	0.000000
281474976710655.000000	5.707256	1192	0.000000
281474976710655.000000	5.484581	1193	0.000000
281474976710655.000000	5.708239	1194	0.000000
281474976710655.000000	5.504188	1195	0.000000
281474976710655.000000	5.534163	1196	0.000000
281474976710655.000000	5.511833	1197	0.000000
281474976710655.000000	5.362503	1198	0.000000
281474976710655.000000	5.662623	1199	0.000000
281474976710655.000000	5.573506	1200	0.000000
281474976710655.000000	5.332648	1201	0.000000
281474976710655.000000	5.692600	1202	0.000000
281474976710655.000000	5.567909	1203	0.000000
281474976710655.000000	5.532439	1204	0.000000
281474976710655.000000	5.459508	1205	0.000000
281474976710655.000000	5.445178	1206	0.000000
281474976710655.000000	5.605949	1207	0.000000
281474976710655.000000	5.567858	1208	0.000000
281474976710655.000000	5.490685	1209	0.000000
281474976710655.000000	5.743279	1210	0.000000
281474976710655.000000	5.685469	1211	0.000000
281474976710655.000000	5.454793	1212	0.000000
281474976710655.000000	5.462600	1213	0.000000
281474976710655.000000	5.193245	1214	0.000000
281474976710655.000000	5.339324	1215	0.000000
281474976710655.000000	5.433503	1216	0.000000
281474976710655.000000	5.390847	1217	0.000000
281474976710655.000000	5.516301	1218	0.000000
281474976710655.000000	5.379510	1219	0.000000
281474976710655.000000	5.372664	1220	0.000000
281474976710655.000000	5.672056	1221	0.000000
281474976710655.000000	5.264501	1222	0.000000
281474976710655.000000	5.407574	1223	0.000000
281474976710655.000000	5.332357	1224	0.000000
281474976710655.000000	5.305126	1225	0.000000
281474976710655.000000	5.718405	1226	0.000000
281474976710655.000000	5.499610	1227	0.000000
281474976710655.000000	5.381623	1228	0.000000
281474976710655.000000	5.426264	1229	0.000000
281474976710655.000000	5.613590	1230	0.000000
281474976710655.000000	5.294458	1231	0.000000
281474976710655.000000	5.272789	1232	0.000000
281474976710655.000000	5.345352	1233	0.000000
281474976710655.000000	5.379058	1234	0.000000
281474976710655.000000	5.398273	1235	0.000000
281474976710655.000000	5.266071	1236	0.000000
281474976710655.000000	5.329446	1237	0.000000
281474976710655.000000	5.329920	1238	0.000000
281474976710655.000000	5.330297	1239	0.000000
281474976710655.000000	5.405535	1240	0.000000
281474976710655.000000	5.236891	1241	0.000000
281474976710655.000000	5.212238	1242	0.000000
281474976710655.000000	5.185537	1243	0.000000
281474976710655.000000	5.197606	1244	0.000000
281474976710655.000000	5.238612	1245	0.000000
281474976710655.000000	5.364692	1246	0.000000
281474976710655.000000	5.461148	1247	0.000000
281474976710655.000000	5.296062	1248	0.000000
281474976710655.000000	5.210804	1249	0.000000
281474976710655.000000	5.109307	1250	0.000000
281474976710655.000000	5.194178	1251	0.000000
281474976710655.000000	5.457160	1252	0.000000
281474976710655.000000	5.327813	1253	0.000000
281474976710655.000000	5.401717	1254	0.000000
281474976710655.000000	5.218914	1255	0.000000
281474976710655.000000	5.186752	1256	0.000000
281474976710655.000000	5.093354	1257	0.000000
281474976710655.000000	5.183245	1258	0.000000
281474976710655.000000	5.164991	1259	0.000000
281474976710655.000000	5.173817	1260	0.000000
281474976710655.000000	5.210833	1261	0.000000
281474976710655.000000	5.205990	1262	0.000000
281474976710655.000000	5.221324	1263	0.000000
281474976710655.000000	5.027843	1264	0.000000
281474976710655.000000	5.137218	1265	0.000000
281474976710655.000000	5.226628	1266	0.000000
281474976710655.000000	5.005793	1267	0.000000
281474976710655.000000	5.316288	1268	0.000000
281474976710655.000000	4.883361	1269	0.000000
281474976710655.000000	5.194057	1270	0.000000
281474976710655.000000	5.240292	1271	0.000000
281474976710655.000000	5.378950	1272	0.000000
281474976710655.000000	5.198786	1273	0.000000
281474976710655.000000	5.260506	1274	0.000000
281474976710655.000000	5.190232	1275	0.000000
281474976710655.000000	5.081016	1276	0.000000
281474976710655.000000	4.859746	1277	0.000000
281474976710655.000000	5.282529	1278	0.000000
281474976710655.000000	5.019104	1279	0.000000
281474976710655.000000	5.129368	1280	0.000000
281474976710655.000000	5.160476	1281	0.000000
281474976710655.000000	4.895702	1282	0.000000
281474976710655.000000	5.028036	1283	0.000000
281474976710655.000000	4.807330	1284	0.000000
281474976710655.000000	4.944792	1285	0.000000
281474976710655.000000	5.125372	1286	0.000000
281474976710655.000000	5.206948	1287	0.000000
281474976710655.000000	5.153111	1288	0.000000
281474976710655.000000	5.102651	1289	0.000000
281474976710655.000000	5.091463	1290	0.000000
281474976710655.000000	4.969487	1291	0.000000
281474976710655.000000	4.964732	1292	0.000000
281474976710655.000000	4.933731	1293	0.000000
281474976710655.000000	5.035861	1294	0.000000
281474976710655.000000	5.086964	1295	0.000000
281474976710655.000000	5.017764	1296	0.000000
281474976710655.000000	5.029833	1297	0.000000
281474976710655.000000	4.961340	1298	0.000000
281474976710655.000000	4.914607	1299	0.000000
281474976710655.000000	4.981547	1300	0.000000
281474976710655.000000	4.926859	1301	0.000000
281474976710655.000000	4.889230	1302	0.000000
281474976710655.000000	4.868862	1303	0.000000
281474976710655.000000	4.913907	1304	0.000000
281474976710655.000000	5.021736	1305	0.000000
281474976710655.000000	5.112112	1306	0.000000
281474976710655.000000	4.980042	1307	0.000000
281474976710655.000000	4.856120	1308	0.000000
281474976710655.000000	4.999504	1309	0.000000
281474976710655.000000	4.805481	1310	0.000000
281474976710655.000000	4.942527	1311	0.000000
281474976710655.000000	5.000362	1312	0.000000
281474976710655.000000	4.875566	1313	0.000000
281474976710655.000000	4.733449	1314	0.000000
281474976710655.000000	4.919091	1315	0.000000
281474976710655.000000	4.949646	1316	0.000000
281474976710655.000000	4.900183	1317	0.000000
281474976710655.000000	5.083072	1318	0.000000
281474976710655.000000	5.014535	1319	0.000000
281474976710655.000000	5.017719	1320	0.000000
281474976710655.000000	4.834199	1321	0.000000
281474976710655.000000	4.819339	1322	0.000000
281474976710655.000000	4.962734	1323	0.000000
281474976710655.000000	4.765635	1324	0.000000
281474976710655.000000	4.842746	1325	0.000000
281474976710655.000000	4.851572	1326	0.000000
281474976710655.000000	4.768112	1327	0.000000
281474976710655.000000	4.904975	1328	0.000000
281474976710655.000000	4.863853	1329	0.000000
281474976710655.000000	4.950863	1330	0.000000
281474976710655.000000	4.769992	1331	0.000000
281474976710655.000000	4.822289	1332	0.000000
281474976710655.000000	4.847770	1333	0.000000
281474976710655.000000	4.763211	1334	0.000000
281474976710655.000000	4.756319	1335	0.000000
281474976710655.000000	4.946844	1336	0.000000
281474976710655.000000	4.741870	1337	0.000000
281474976710655.000000	4.864564	1338	0.000000
281474976710655.000000	4.727682	1339	0.000000
281474976710655.000000	4.718245	1340	0.000000
281474976710655.000000	4.672666	1341	0.000000
281474976710655.000000	4.712243	1342	0.000000
281474976710655.000000	4.762696	1343	0.000000
281474976710655.000000	4.736548	1344	0.000000
281474976710655.000000	4.834783	1345	0.000000
281474976710655.000000	4.869230	1346	0.000000
281474976710655.000000	4.720508	1347	0.000000
281474976710655.000000	4.645824	1348	0.000000
281474976710655.000000	4.604270	1349	0.000000
281474976710655.000000	4.690546	1350	0.000000
281474976710655.000000	4.516575	1351	0.000000
281474976710655.000000	4.767671	1352	0.000000
281474976710655.000000	4.737221	1353	0.000000
281474976710655.000000	4.630478	1354	0.000000
281474976710655.000000	4.857722	1355	0.000000
281474976710655.000000	4.679164	1356	0.000000
281474976710655.000000	4.669614	1357	0.000000
281474976710655.000000	4.735859	1358	0.000000
281474976710655.000000	4.511829	1359	0.000000
281474976710655.000000	4.644805	1360	0.000000
281474976710655.000000	4.590789	1361	0.000000
281474976710655.000000	5.320861	1362	0.000000
281474976710655.000000	17.815247	1363	0.000000
281474976710655.000000	17.345503	1364	0.000000
281474976710655.000000	14.476023	1365	0.000000
281474976710655.000000	15.174528	1366	0.000000
281474976710655.000000	21.195274	1367	0.000000
281474976710655.000000	19.522173	1368	0.000000
281474976710655.000000	17.960333	1369	0.000000
281474976710655.000000	15.906592	1370	0.000000
281474976710655.000000	18.184217	1371	0.000000
281474976710655.000000	17.777018	1372	0.000000
281474976710655.000000	17.942526	1373	0.000000
281474976710655.000000	15.483631	1374	0.000000
281474976710655.000000	15.924967	1375	0.000000
281474976710655.000000	15.069061	1376	0.000000
281474976710655.000000	12.685758	1377	0.000000
281474976710655.000000	11.126319	1378	0.000000
281474976710655.000000	10.771741	1379	0.000000
281474976710655.000000	10.525249	1380	0.000000
281474976710655.000000	10.132568	1381	0.000000
281474976710655.000000	10.869109	1382	0.000000
281474976710655.000000	11.023904	1383	0.000000
281474976710655.000000	10.059829	1384	0.000000
281474976710655.000000	10.034499	1385	0.000000
281474976710655.000000	10.379844	1386	0.000000
281474976710655.000000	10.259137	1387	0.000000
281474976710655.000000	10.936507	1388	0.000000
281474976710655.000000	10.418074	1389	0.000000
281474976710655.000000	10.504652	1390	0.000000
281474976710655.000000	10.461559	1391	0.000000
281474976710655.000000	10.161528	1392	0.000000
281474976710655.000000	10.237285	1393	0.000000
281474976710655.000000	10.029478	1394	0.000000
281474976710655.000000	10.573287	1395	0.000000
281474976710655.000000	10.332060	1396	0.000000
281474976710655.000000	10.547574	1397	0.000000
281474976710655.000000	10.095768	1398	0.000000
281474976710655.000000	9.699292	1399	0.000000
281474976710655.000000	10.377051	1400	0.000000
281474976710655.000000	10.828559	1401	0.000000
281474976710655.000000	9.989013	1402	0.000000
281474976710655.000000	9.772185	1403	0.000000
281474976710655.000000	10.443357	1404	0.000000
281474976710655.000000	10.211136	1405	0.000000
