crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	5.446057	2069	2280925184.000000
281474976710655.000000	5.422497	2070	2281974272.000000
281474976710655.000000	5.466568	2071	2283003904.000000
281474976710655.000000	5.366422	2072	2284052480.000000
281474976710655.000000	5.409405	2073	2285083392.000000
281474976710655.000000	5.430996	2074	2286131200.000000
281474976710655.000000	5.454370	2075	2287161856.000000
281474976710655.000000	5.456284	2076	2288209408.000000
281474976710655.000000	5.428664	2077	2289240576.000000
281474976710655.000000	5.501423	2078	2290288128.000000
281474976710655.000000	5.436057	2079	2291318784.000000
281474976710655.000000	5.423643	2080	2292367104.000000
281474976710655.000000	5.460846	2081	2293397248.000000
281474976710655.000000	5.438311	2082	2294446848.000000
281474976710655.000000	5.440227	2083	2295474944.000000
281474976710655.000000	5.531656	2084	2296526080.000000
281474976710655.000000	5.424603	2085	2297552896.000000
281474976710655.000000	5.530167	2086	2298604800.000000
281474976710655.000000	5.427840	2087	2299631360.000000
281474976710655.000000	5.453352	2088	2300683520.000000
281474976710655.000000	5.456412	2089	2301709824.000000
281474976710655.000000	5.450737	2090	2302762240.000000
281474976710655.000000	5.450540	2091	2303788800.000000
281474976710655.000000	5.489000	2092	2304840448.000000
281474976710655.000000	5.451386	2093	2305868800.000000
281474976710655.000000	5.533216	2094	2306917888.000000
281474976710655.000000	5.412818	2095	2307948288.000000
281474976710655.000000	5.379375	2096	2308995584.000000
281474976710655.000000	5.427390	2097	2310028032.000000
281474976710655.000000	5.487963	2098	2311072768.000000
281474976710655.000000	5.401028	2099	2312108032.000000
281474976710655.000000	5.515265	2100	2313150464.000000
281474976710655.000000	5.538342	2101	2314187520.000000
281474976710655.000000	5.449432	2102	2315228672.000000
281474976710655.000000	5.352319	2103	2316266752.000000
281474976710655.000000	5.546154	2104	2317306624.000000
281474976710655.000000	5.468772	2105	2318345984.000000
281474976710655.000000	5.422022	2106	2319385088.000000
281474976710655.000000	5.553195	2107	2320424192.000000
281474976710655.000000	5.459610	2108	2321464064.000000
281474976710655.000000	5.178692	2109	2322502656.000000
281474976710655.000000	5.428533	2110	2323543040.000000
281474976710655.000000	5.541763	2111	2324580608.000000
281474976710655.000000	5.527115	2112	2325623040.000000
281474976710655.000000	5.509416	2113	2326658048.000000
281474976710655.000000	5.524253	2114	2327702528.000000
281474976710655.000000	5.447320	2115	2328735744.000000
281474976710655.000000	5.441252	2116	2329782528.000000
281474976710655.000000	5.433220	2117	2330813440.000000
281474976710655.000000	5.478067	2118	2331862016.000000
281474976710655.000000	5.455513	2119	2332890880.000000
281474976710655.000000	5.413413	2120	2333941504.000000
281474976710655.000000	5.378449	2121	2334968832.000000
281474976710655.000000	5.395555	2122	2336020992.000000
281474976710655.000000	5.407385	2123	2337047040.000000
281474976710655.000000	5.406284	2124	2338099456.000000
281474976710655.000000	5.454816	2125	2339125760.000000
281474976710655.000000	5.370304	2126	2340177920.000000
281474976710655.000000	5.482734	2127	2341204736.000000
281474976710655.000000	5.442178	2128	2342256128.000000
281474976710655.000000	5.278780	2129	2343283712.000000
281474976710655.000000	5.476023	2130	2344334336.000000
281474976710655.000000	5.447724	2131	2345362688.000000
281474976710655.000000	5.405338	2132	2346412544.000000
281474976710655.000000	5.363210	2133	2347441664.000000
281474976710655.000000	5.324051	2134	2348491008.000000
281474976710655.000000	5.441454	2135	2349520640.000000
281474976710655.000000	5.476352	2136	2350569216.000000
281474976710655.000000	5.360812	2137	2351599104.000000
281474976710655.000000	5.386303	2138	2352647936.000000
281474976710655.000000	5.383156	2139	2353677824.000000
281474976710655.000000	5.385506	2140	2354726912.000000
281474976710655.000000	5.257313	2141	2355756032.000000
281474976710655.000000	5.402238	2142	2356805888.000000
281474976710655.000000	5.376297	2143	2357834240.000000
281474976710655.000000	5.312743	2144	2358884864.000000
281474976710655.000000	5.381425	2145	2359912448.000000
281474976710655.000000	5.358483	2146	2360964608.000000
281474976710655.000000	5.382977	2147	2361990400.000000
281474976710655.000000	5.451962	2148	2363042816.000000
281474976710655.000000	5.363638	2149	2364069120.000000
281474976710655.000000	5.392611	2150	2365121536.000000
281474976710655.000000	5.473347	2151	2366148096.000000
281474976710655.000000	5.230154	2152	2367200000.000000
281474976710655.000000	5.512106	2153	2368227072.000000
281474976710655.000000	5.410836	2154	2369277952.000000
281474976710655.000000	5.476168	2155	2370306816.000000
281474976710655.000000	5.388874	2156	2371355648.000000
281474976710655.000000	5.246214	2157	2372386304.000000
281474976710655.000000	5.482557	2158	2373433600.000000
281474976710655.000000	5.413424	2159	2374465792.000000
281474976710655.000000	5.417367	2160	2375511808.000000
281474976710655.000000	5.539815	2161	2376545536.000000
281474976710655.000000	5.441022	2162	2377589504.000000
281474976710655.000000	5.435960	2163	2378624000.000000
281474976710655.000000	5.385340	2164	2379667712.000000
281474976710655.000000	5.291647	2165	2380703744.000000
281474976710655.000000	5.445373	2166	2381745920.000000
281474976710655.000000	5.510797	2167	2382781952.000000
281474976710655.000000	5.470305	2168	2383824896.000000
281474976710655.000000	5.576906	2169	2384860416.000000
281474976710655.000000	5.293938	2170	2385903872.000000
281474976710655.000000	5.417560	2171	2386938624.000000
281474976710655.000000	5.536753	2172	2387983360.000000
281474976710655.000000	5.330727	2173	2389016832.000000
281474976710655.000000	5.759061	2174	2390062848.000000
281474976710655.000000	5.453785	2175	2391094784.000000
281474976710655.000000	5.414678	2176	2392142080.000000
281474976710655.000000	5.369473	2177	2393172224.000000
281474976710655.000000	5.326472	2178	2394221312.000000
281474976710655.000000	5.502810	2179	2395250176.000000
281474976710655.000000	5.441448	2180	2396301056.000000
281474976710655.000000	5.519478	2181	2397328384.000000
281474976710655.000000	5.478945	2182	2398380288.000000
281474976710655.000000	5.229670	2183	2399406592.000000
281474976710655.000000	5.414430	2184	2400458752.000000
281474976710655.000000	5.474994	2185	2401485056.000000
281474976710655.000000	5.410339	2186	2402537472.000000
281474976710655.000000	5.379545	2187	2403563776.000000
281474976710655.000000	5.336440	2188	2404615936.000000
281474976710655.000000	5.483745	2189	2405642496.000000
281474976710655.000000	5.520374	2190	2406693888.000000
281474976710655.000000	5.452204	2191	2407721984.000000
281474976710655.000000	5.405724	2192	2408772352.000000
281474976710655.000000	5.456390	2193	2409800704.000000
281474976710655.000000	5.426946	2194	2410850816.000000
281474976710655.000000	5.379739	2195	2411879680.000000
281474976710655.000000	5.446302	2196	2412929024.000000
281474976710655.000000	5.401053	2197	2413958400.000000
281474976710655.000000	5.364551	2198	2415007744.000000
281474976710655.000000	5.558195	2199	2416036864.000000
281474976710655.000000	5.537541	2200	2417086464.000000
281474976710655.000000	5.483156	2201	2418115584.000000
281474976710655.000000	5.402471	2202	2419165440.000000
281474976710655.000000	5.266600	2203	2420194048.000000
281474976710655.000000	5.369582	2204	2421244160.000000
281474976710655.000000	5.454308	2205	2422272000.000000
281474976710655.000000	5.416054	2206	2423323648.000000
281474976710655.000000	5.456076	2207	2424350208.000000
281474976710655.000000	5.301620	2208	2425402112.000000
281474976710655.000000	5.412318	2209	2426428928.000000
281474976710655.000000	5.402310	2210	2427481088.000000
281474976710655.000000	5.444254	2211	2428507648.000000
281474976710655.000000	5.432846	2212	2429559552.000000
281474976710655.000000	5.398747	2213	2430586368.000000
281474976710655.000000	5.420433	2214	2431637760.000000
281474976710655.000000	5.296034	2215	2432665856.000000
281474976710655.000000	5.378289	2216	2433715968.000000
281474976710655.000000	5.438828	2217	2434744576.000000
281474976710655.000000	5.343148	2218	2435793664.000000
281474976710655.000000	5.350810	2219	2436824576.000000
281474976710655.000000	5.448073	2220	2437872128.000000
281474976710655.000000	5.420891	2221	2438903808.000000
281474976710655.000000	5.356994	2222	2439949824.000000
281474976710655.000000	5.522525	2223	2440983040.000000
281474976710655.000000	5.312235	2224	2442027520.000000
281474976710655.000000	5.429689	2225	2443061760.000000
281474976710655.000000	5.499901	2226	2444105984.000000
281474976710655.000000	5.531467	2227	2445141248.000000
281474976710655.000000	5.306619	2228	2446184448.000000
281474976710655.000000	5.541418	2229	2447219712.000000
281474976710655.000000	5.464036	2230	2448263424.000000
281474976710655.000000	5.523386	2231	2449297920.000000
281474976710655.000000	5.408963	2232	2450342400.000000
281474976710655.000000	5.426488	2233	2451376128.000000
281474976710655.000000	5.607510	2234	2452421888.000000
281474976710655.000000	5.363311	2235	2453454336.000000
281474976710655.000000	5.565452	2236	2454501120.000000
281474976710655.000000	5.345903	2237	2455532288.000000
281474976710655.000000	5.391994	2238	2456580352.000000
281474976710655.000000	5.404908	2239	2457610240.000000
281474976710655.000000	5.412536	2240	2458659840.000000
281474976710655.000000	5.466396	2241	2459687936.000000
281474976710655.000000	5.419056	2242	2460739328.000000
281474976710655.000000	5.560170	2243	2461766144.000000
281474976710655.000000	5.413748	2244	2462818048.000000
281474976710655.000000	5.300573	2245	2463844608.000000
281474976710655.000000	5.380399	2246	2464896768.000000
281474976710655.000000	5.469517	2247	2465923072.000000
281474976710655.000000	5.429424	2248	2466975232.000000
281474976710655.000000	5.395227	2249	2468002048.000000
281474976710655.000000	5.444089	2250	2469053696.000000
281474976710655.000000	5.386435	2251	2470080768.000000
281474976710655.000000	5.526659	2252	2471132160.000000
281474976710655.000000	5.500972	2253	2472159744.000000
281474976710655.000000	5.352191	2254	2473210624.000000
281474976710655.000000	5.337317	2255	2474238464.000000
281474976710655.000000	5.432548	2256	2475289088.000000
281474976710655.000000	5.364515	2257	2476317184.000000
281474976710655.000000	5.375031	2258	2477367296.000000
281474976710655.000000	5.400741	2259	2478395904.000000
281474976710655.000000	5.499924	2260	2479445760.000000
281474976710655.000000	5.410405	2261	2480474368.000000
281474976710655.000000	5.411250	2262	2481525248.000000
281474976710655.000000	5.451075	2263	2482552832.000000
281474976710655.000000	5.379685	2264	2483603456.000000
281474976710655.000000	5.450955	2265	2484631296.000000
281474976710655.000000	5.455427	2266	2485682432.000000
281474976710655.000000	5.506785	2267	2486709760.000000
281474976710655.000000	5.393807	2268	2487761408.000000
281474976710655.000000	5.401141	2269	2488787968.000000
281474976710655.000000	5.355186	2270	2489840128.000000
281474976710655.000000	5.488449	2271	2490866688.000000
281474976710655.000000	5.469462	2272	2491918848.000000
281474976710655.000000	5.473770	2273	2492945408.000000
281474976710655.000000	5.494937	2274	2493997312.000000
281474976710655.000000	5.324578	2275	2495024384.000000
281474976710655.000000	5.482108	2276	2496075264.000000
281474976710655.000000	5.424002	2277	2497103872.000000
281474976710655.000000	5.372669	2278	2498153472.000000
281474976710655.000000	5.309961	2279	2499183104.000000
281474976710655.000000	5.378075	2280	2500231680.000000
281474976710655.000000	5.420876	2281	2501261824.000000
281474976710655.000000	5.391986	2282	2502309888.000000
281474976710655.000000	5.489777	2283	2503341312.000000
281474976710655.000000	5.414444	2284	2504387840.000000
281474976710655.000000	5.445341	2285	2505420544.000000
281474976710655.000000	5.528510	2286	2506466048.000000
281474976710655.000000	5.429519	2287	2507499264.000000
281474976710655.000000	5.442205	2288	2508544512.000000
281474976710655.000000	5.383676	2289	2509578240.000000
281474976710655.000000	5.397616	2290	2510623232.000000
281474976710655.000000	5.387126	2291	2511656960.000000
281474976710655.000000	5.331512	2292	2512701696.000000
281474976710655.000000	5.521482	2293	2513735424.000000
281474976710655.000000	5.389320	2294	2514781184.000000
281474976710655.000000	5.411014	2295	2515813632.000000
281474976710655.000000	5.580643	2296	2516860672.000000
281474976710655.000000	5.511673	2297	2517891584.000000
281474976710655.000000	5.372416	2298	2518939904.000000
281474976710655.000000	5.483638	2299	2519969792.000000
281474976710655.000000	5.328568	2300	2521019136.000000
281474976710655.000000	5.362935	2301	2522047744.000000
281474976710655.000000	5.413772	2302	2523098624.000000
281474976710655.000000	5.491387	2303	2524125952.000000
281474976710655.000000	5.320647	2304	2525177344.000000
281474976710655.000000	5.467594	2305	2526204160.000000
281474976710655.000000	5.498208	2306	2527256064.000000
281474976710655.000000	5.409318	2307	2528282624.000000
281474976710655.000000	5.449319	2308	2529334784.000000
281474976710655.000000	5.429090	2309	2530361344.000000
281474976710655.000000	5.444808	2310	2531413248.000000
281474976710655.000000	5.435287	2311	2532440064.000000
281474976710655.000000	5.448020	2312	2533491968.000000
281474976710655.000000	5.487900	2313	2534519552.000000
281474976710655.000000	5.227743	2314	2535570432.000000
281474976710655.000000	5.412271	2315	2536597504.000000
281474976710655.000000	5.485744	2316	2537648896.000000
281474976710655.000000	5.488452	2317	2538676224.000000
281474976710655.000000	5.426834	2318	2539727360.000000
281474976710655.000000	5.394837	2319	2540755200.000000
281474976710655.000000	5.460201	2320	2541805824.000000
281474976710655.000000	5.244991	2321	2542833920.000000
281474976710655.000000	5.461152	2322	2543884800.000000
281474976710655.000000	5.406925	2323	2544912128.000000
281474976710655.000000	5.402272	2324	2545963520.000000
281474976710655.000000	5.403886	2325	2546990592.000000
281474976710655.000000	5.454026	2326	2548042240.000000
281474976710655.000000	5.449981	2327	2549069056.000000
281474976710655.000000	5.460953	2328	2550120960.000000
281474976710655.000000	5.340413	2329	2551147776.000000
281474976710655.000000	5.359672	2330	2552199680.000000
281474976710655.000000	5.363302	2331	2553225984.000000
281474976710655.000000	5.397722	2332	2554278400.000000
281474976710655.000000	5.328623	2333	2555304960.000000
281474976710655.000000	5.353292	2334	2556357376.000000
281474976710655.000000	5.392658	2335	2557383936.000000
281474976710655.000000	5.443130	2336	2558435328.000000
281474976710655.000000	5.410471	2337	2559462656.000000
281474976710655.000000	5.254487	2338	2560513792.000000
281474976710655.000000	5.370135	2339	2561541632.000000
281474976710655.000000	5.622814	2340	2562591744.000000
281474976710655.000000	5.454410	2341	2563621376.000000
281474976710655.000000	5.241509	2342	2564670208.000000
281474976710655.000000	5.408094	2343	2565700096.000000
281474976710655.000000	5.313933	2344	2566748160.000000
281474976710655.000000	5.506896	2345	2567779584.000000
281474976710655.000000	5.491300	2346	2568826368.000000
281474976710655.000000	5.397446	2347	2569858304.000000
281474976710655.000000	5.439387	2348	2570905344.000000
281474976710655.000000	5.492352	2349	2571937024.000000
281474976710655.000000	5.483145	2350	2572983296.000000
281474976710655.000000	5.405511	2351	2574015488.000000
281474976710655.000000	5.495539	2352	2575062272.000000
281474976710655.000000	5.430861	2353	2576094208.000000
281474976710655.000000	5.417830	2354	2577141248.000000
281474976710655.000000	5.539403	2355	2578172672.000000
281474976710655.000000	5.390311	2356	2579220224.000000
281474976710655.000000	5.592438	2357	2580250624.000000
281474976710655.000000	5.321796	2358	2581299200.000000
281474976710655.000000	5.452251	2359	2582328832.000000
281474976710655.000000	5.648704	2360	2583378688.000000
281474976710655.000000	5.353826	2361	2584407040.000000
281474976710655.000000	5.228638	2362	2585458176.000000
281474976710655.000000	5.347752	2363	2586485248.000000
281474976710655.000000	5.391452	2364	2587536640.000000
281474976710655.000000	5.456903	2365	2588563712.000000
281474976710655.000000	5.410985	2366	2589615360.000000
281474976710655.000000	5.473866	2367	2590642176.000000
281474976710655.000000	5.323957	2368	2591694336.000000
281474976710655.000000	5.529354	2369	2592720640.000000
281474976710655.000000	5.447553	2370	2593772800.000000
281474976710655.000000	5.443520	2371	2594799360.000000
281474976710655.000000	5.460301	2372	2595851520.000000
281474976710655.000000	5.371588	2373	2596878336.000000
281474976710655.000000	5.444541	2374	2597929728.000000
281474976710655.000000	5.295844	2375	2598957056.000000
281474976710655.000000	5.441805	2376	2600008448.000000
281474976710655.000000	5.333527	2377	2601035776.000000
281474976710655.000000	5.369855	2378	2602086912.000000
281474976710655.000000	5.440697	2379	2603114752.000000
281474976710655.000000	5.346434	2380	2604165376.000000
281474976710655.000000	5.391060	2381	2605193472.000000
281474976710655.000000	5.474666	2382	2606244352.000000
281474976710655.000000	5.277225	2383	2607271680.000000
281474976710655.000000	5.449555	2384	2608323072.000000
281474976710655.000000	5.362973	2385	2609350144.000000
281474976710655.000000	5.362692	2386	2610401792.000000
281474976710655.000000	5.368240	2387	2611428864.000000
281474976710655.000000	5.443002	2388	2612480512.000000
281474976710655.000000	5.376384	2389	2613507072.000000
281474976710655.000000	5.388773	2390	2614559232.000000
281474976710655.000000	5.414825	2391	2615585792.000000
281474976710655.000000	5.456711	2392	2616637952.000000
281474976710655.000000	5.424582	2393	2617664256.000000
281474976710655.000000	5.305871	2394	2618716416.000000
281474976710655.000000	5.414320	2395	2619743232.000000
281474976710655.000000	5.443992	2396	2620794880.000000
281474976710655.000000	5.304803	2397	2621822208.000000
281474976710655.000000	5.455148	2398	2622873088.000000
281474976710655.000000	5.503967	2399	2623901696.000000
281474976710655.000000	5.450424	2400	2624951808.000000
281474976710655.000000	5.424598	2401	2625980416.000000
281474976710655.000000	5.404198	2402	2627030016.000000
281474976710655.000000	5.377960	2403	2628059392.000000
281474976710655.000000	5.443032	2404	2629108224.000000
281474976710655.000000	5.397566	2405	2630138368.000000
281474976710655.000000	5.443444	2406	2631186176.000000
281474976710655.000000	5.437087	2407	2632217344.000000
281474976710655.000000	5.413013	2408	2633264640.000000
281474976710655.000000	5.495571	2409	2634296064.000000
281474976710655.000000	5.448861	2410	2635343360.000000
